country,year,crop_item,actual_yield,predicted_yield,pesticide_value,rainfall,avg_temp
Dominican Republic,2012,"Rice, paddy",41266,58446.54930727865,6316.61,1410.0,26.84
Dominican Republic,2013,"Rice, paddy",45123,58745.044635028746,6316.61,1410.0,26.51
Dominican Republic,2013,"Rice, paddy",45123,58412.10460561796,6316.61,1410.0,26.88
Dominican Republic,1990,Sorghum,24008,58127.07285976481,4971.0,1410.0,26.67
Dominican Republic,1990,Sorghum,24008,58182.33611035054,4971.0,1410.0,26.61
Dominican Republic,1991,Sorghum,19295,58219.64761529627,4971.0,1410.0,26.57
Dominican Republic,1991,Sorghum,19295,58353.194711304415,4971.0,1410.0,26.43
Dominican Republic,1992,Sorghum,25700,58333.834951998666,4971.0,1410.0,26.45
Dominican Republic,1992,Sorghum,25700,58382.41035197128,4971.0,1410.0,26.4
Dominican Republic,1993,Sorghum,21713,58372.64833818791,4971.0,1410.0,26.41
Dominican Republic,1993,Sorghum,21713,58402.00478022131,4971.0,1410.0,26.38
Dominican Republic,1994,Sorghum,20233,58027.95105498684,4971.0,1410.0,26.78
Dominican Republic,1994,Sorghum,20233,58154.59888403273,4971.0,1410.0,26.64
Dominican Republic,1995,Sorghum,24329,57457.53759980151,3449.0,1410.0,26.82
Dominican Republic,1995,Sorghum,24329,57493.25383433806,3449.0,1410.0,26.78
Dominican Republic,1996,Sorghum,26850,57976.603730984614,3493.0,1410.0,26.29
Dominican Republic,1996,Sorghum,26850,57956.40435848621,3493.0,1410.0,26.31
Dominican Republic,1997,Sorghum,25468,57293.642943816754,3846.0,1410.0,27.18
Dominican Republic,1997,Sorghum,25468,57433.2515259693,3846.0,1410.0,27.01
Dominican Republic,1998,Sorghum,24125,57496.84901259752,4375.0,1410.0,27.16
Dominican Republic,1998,Sorghum,24125,57512.950081776944,4375.0,1410.0,27.14
Dominican Republic,1999,Sorghum,25384,58285.53906249569,5398.0,1410.0,26.66
Dominican Republic,1999,Sorghum,25384,58322.275756422285,5398.0,1410.0,26.62
Dominican Republic,2000,Sorghum,24912,58450.46914348546,5082.0,1410.0,26.37
Dominican Republic,2000,Sorghum,24912,58470.19066406521,5082.0,1410.0,26.35
Dominican Republic,2001,Sorghum,28965,58800.93791381821,7182.0,1410.0,26.78
Dominican Republic,2001,Sorghum,28965,58783.49390631647,7182.0,1410.0,26.8
Dominican Republic,2002,Sorghum,19380,57435.756996177006,4018.07,1410.0,27.08
Dominican Republic,2002,Sorghum,19380,57460.573129626166,4018.07,1410.0,27.05
Dominican Republic,2004,Sorghum,19686,57541.98461852827,3713.96,1410.0,26.83
Dominican Republic,2004,Sorghum,19686,57649.78178728826,3713.96,1410.0,26.71
Dominican Republic,2005,Sorghum,20534,57299.71771083221,3515.56,1410.0,27.03
Dominican Republic,2005,Sorghum,20534,57410.70839108837,3515.56,1410.0,26.9
Dominican Republic,2006,Sorghum,20497,57528.70448115244,4116.45,1410.0,27.01
Dominican Republic,2006,Sorghum,20497,57470.51415966955,4116.45,1410.0,27.08
Dominican Republic,2007,Sorghum,17929,58025.17122990145,5689.8,1410.0,27.08
Dominican Republic,2007,Sorghum,17929,57992.82452197258,5689.8,1410.0,27.12
Dominican Republic,2008,Sorghum,21736,58199.34165127699,5409.43,1410.0,26.76
Dominican Republic,2008,Sorghum,21736,58382.07232852998,5409.43,1410.0,26.56
Dominican Republic,2009,Sorghum,19343,58266.92232578996,5975.25,1410.0,26.91
Dominican Republic,2009,Sorghum,19343,58292.57268906057,5975.25,1410.0,26.88
Dominican Republic,2010,Sorghum,21139,58369.576733666705,6316.61,1410.0,26.93
Dominican Republic,2010,Sorghum,21139,58302.75241705506,6316.61,1410.0,27.01
Dominican Republic,2011,Sorghum,14666,58490.133189479224,6316.61,1410.0,26.79
Dominican Republic,2011,Sorghum,14666,58606.196909848906,6316.61,1410.0,26.66
Dominican Republic,2012,Sorghum,14585,58420.68058069148,6316.61,1410.0,26.87
Dominican Republic,2012,Sorghum,14585,58446.54930727865,6316.61,1410.0,26.84
Dominican Republic,2013,Sorghum,15303,58745.044635028746,6316.61,1410.0,26.51
Dominican Republic,2013,Sorghum,15303,58412.10460561796,6316.61,1410.0,26.88
Dominican Republic,1990,Sweet potatoes,60677,58127.07285976481,4971.0,1410.0,26.67
Dominican Republic,1990,Sweet potatoes,60677,58182.33611035054,4971.0,1410.0,26.61
Dominican Republic,1991,Sweet potatoes,68826,58219.64761529627,4971.0,1410.0,26.57
Dominican Republic,1991,Sweet potatoes,68826,58353.194711304415,4971.0,1410.0,26.43
Dominican Republic,1992,Sweet potatoes,62031,58333.834951998666,4971.0,1410.0,26.45
Dominican Republic,1992,Sweet potatoes,62031,58382.41035197128,4971.0,1410.0,26.4
Dominican Republic,1993,Sweet potatoes,54771,58372.64833818791,4971.0,1410.0,26.41
Dominican Republic,1993,Sweet potatoes,54771,58402.00478022131,4971.0,1410.0,26.38
Dominican Republic,1994,Sweet potatoes,61641,58027.95105498684,4971.0,1410.0,26.78
Dominican Republic,1994,Sweet potatoes,61641,58154.59888403273,4971.0,1410.0,26.64
Dominican Republic,1995,Sweet potatoes,53487,57457.53759980151,3449.0,1410.0,26.82
Dominican Republic,1995,Sweet potatoes,53487,57493.25383433806,3449.0,1410.0,26.78
Dominican Republic,1996,Sweet potatoes,55926,57976.603730984614,3493.0,1410.0,26.29
Dominican Republic,1996,Sweet potatoes,55926,57956.40435848621,3493.0,1410.0,26.31
Dominican Republic,1997,Sweet potatoes,49019,57293.642943816754,3846.0,1410.0,27.18
Dominican Republic,1997,Sweet potatoes,49019,57433.2515259693,3846.0,1410.0,27.01
Dominican Republic,1998,Sweet potatoes,55893,57496.84901259752,4375.0,1410.0,27.16
Dominican Republic,1998,Sweet potatoes,55893,57512.950081776944,4375.0,1410.0,27.14
Dominican Republic,1999,Sweet potatoes,61874,58285.53906249569,5398.0,1410.0,26.66
Dominican Republic,1999,Sweet potatoes,61874,58322.275756422285,5398.0,1410.0,26.62
Dominican Republic,2000,Sweet potatoes,60559,58450.46914348546,5082.0,1410.0,26.37
Dominican Republic,2000,Sweet potatoes,60559,58470.19066406521,5082.0,1410.0,26.35
Dominican Republic,2001,Sweet potatoes,60250,58800.93791381821,7182.0,1410.0,26.78
Dominican Republic,2001,Sweet potatoes,60250,58783.49390631647,7182.0,1410.0,26.8
Dominican Republic,2002,Sweet potatoes,60518,57435.756996177006,4018.07,1410.0,27.08
Dominican Republic,2002,Sweet potatoes,60518,57460.573129626166,4018.07,1410.0,27.05
Dominican Republic,2004,Sweet potatoes,64152,57541.98461852827,3713.96,1410.0,26.83
Dominican Republic,2004,Sweet potatoes,64152,57649.78178728826,3713.96,1410.0,26.71
Dominican Republic,2005,Sweet potatoes,62339,57299.71771083221,3515.56,1410.0,27.03
Dominican Republic,2005,Sweet potatoes,62339,57410.70839108837,3515.56,1410.0,26.9
Dominican Republic,2006,Sweet potatoes,70151,57528.70448115244,4116.45,1410.0,27.01
Dominican Republic,2006,Sweet potatoes,70151,57470.51415966955,4116.45,1410.0,27.08
Dominican Republic,2007,Sweet potatoes,75696,58025.17122990145,5689.8,1410.0,27.08
Dominican Republic,2007,Sweet potatoes,75696,57992.82452197258,5689.8,1410.0,27.12
Dominican Republic,2008,Sweet potatoes,71031,58199.34165127699,5409.43,1410.0,26.76
Dominican Republic,2008,Sweet potatoes,71031,58382.07232852998,5409.43,1410.0,26.56
Dominican Republic,2009,Sweet potatoes,77468,58266.92232578996,5975.25,1410.0,26.91
Dominican Republic,2009,Sweet potatoes,77468,58292.57268906057,5975.25,1410.0,26.88
Dominican Republic,2010,Sweet potatoes,81343,58369.576733666705,6316.61,1410.0,26.93
Dominican Republic,2010,Sweet potatoes,81343,58302.75241705506,6316.61,1410.0,27.01
Dominican Republic,2011,Sweet potatoes,80907,58490.133189479224,6316.61,1410.0,26.79
Dominican Republic,2011,Sweet potatoes,80907,58606.196909848906,6316.61,1410.0,26.66
Dominican Republic,2012,Sweet potatoes,81007,58420.68058069148,6316.61,1410.0,26.87
Dominican Republic,2012,Sweet potatoes,81007,58446.54930727865,6316.61,1410.0,26.84
Dominican Republic,2013,Sweet potatoes,79812,58745.044635028746,6316.61,1410.0,26.51
Dominican Republic,2013,Sweet potatoes,79812,58412.10460561796,6316.61,1410.0,26.88
Dominican Republic,1990,Yams,51705,58127.07285976481,4971.0,1410.0,26.67
Dominican Republic,1990,Yams,51705,58182.33611035054,4971.0,1410.0,26.61
Dominican Republic,1991,Yams,71153,58219.64761529627,4971.0,1410.0,26.57
Dominican Republic,1991,Yams,71153,58353.194711304415,4971.0,1410.0,26.43
Dominican Republic,1992,Yams,54622,58333.834951998666,4971.0,1410.0,26.45
Dominican Republic,1992,Yams,54622,58382.41035197128,4971.0,1410.0,26.4
Dominican Republic,1993,Yams,57115,58372.64833818791,4971.0,1410.0,26.41
Dominican Republic,1993,Yams,57115,58402.00478022131,4971.0,1410.0,26.38
Dominican Republic,1994,Yams,48632,58027.95105498684,4971.0,1410.0,26.78
Dominican Republic,1994,Yams,48632,58154.59888403273,4971.0,1410.0,26.64
Dominican Republic,1995,Yams,53450,57457.53759980151,3449.0,1410.0,26.82
Dominican Republic,1995,Yams,53450,57493.25383433806,3449.0,1410.0,26.78
Dominican Republic,1996,Yams,58904,57976.603730984614,3493.0,1410.0,26.29
Dominican Republic,1996,Yams,58904,57956.40435848621,3493.0,1410.0,26.31
Dominican Republic,1997,Yams,51088,57293.642943816754,3846.0,1410.0,27.18
Dominican Republic,1997,Yams,51088,57433.2515259693,3846.0,1410.0,27.01
Dominican Republic,1998,Yams,61802,57496.84901259752,4375.0,1410.0,27.16
Dominican Republic,1998,Yams,61802,57512.950081776944,4375.0,1410.0,27.14
Dominican Republic,1999,Yams,59554,58285.53906249569,5398.0,1410.0,26.66
Dominican Republic,1999,Yams,59554,58322.275756422285,5398.0,1410.0,26.62
Dominican Republic,2000,Yams,64917,58450.46914348546,5082.0,1410.0,26.37
Dominican Republic,2000,Yams,64917,58470.19066406521,5082.0,1410.0,26.35
Dominican Republic,2001,Yams,62777,58800.93791381821,7182.0,1410.0,26.78
Dominican Republic,2001,Yams,62777,58783.49390631647,7182.0,1410.0,26.8
Dominican Republic,2002,Yams,67400,57435.756996177006,4018.07,1410.0,27.08
Dominican Republic,2002,Yams,67400,57460.573129626166,4018.07,1410.0,27.05
Dominican Republic,2004,Yams,64577,57541.98461852827,3713.96,1410.0,26.83
Dominican Republic,2004,Yams,64577,57649.78178728826,3713.96,1410.0,26.71
Dominican Republic,2005,Yams,56337,57299.71771083221,3515.56,1410.0,27.03
Dominican Republic,2005,Yams,56337,57410.70839108837,3515.56,1410.0,26.9
Dominican Republic,2006,Yams,63984,57528.70448115244,4116.45,1410.0,27.01
Dominican Republic,2006,Yams,63984,57470.51415966955,4116.45,1410.0,27.08
Dominican Republic,2007,Yams,64848,58025.17122990145,5689.8,1410.0,27.08
Dominican Republic,2007,Yams,64848,57992.82452197258,5689.8,1410.0,27.12
Dominican Republic,2008,Yams,69428,58199.34165127699,5409.43,1410.0,26.76
Dominican Republic,2008,Yams,69428,58382.07232852998,5409.43,1410.0,26.56
Dominican Republic,2009,Yams,70171,58266.92232578996,5975.25,1410.0,26.91
Dominican Republic,2009,Yams,70171,58292.57268906057,5975.25,1410.0,26.88
Dominican Republic,2010,Yams,69331,58369.576733666705,6316.61,1410.0,26.93
Dominican Republic,2010,Yams,69331,58302.75241705506,6316.61,1410.0,27.01
Dominican Republic,2011,Yams,67133,58490.133189479224,6316.61,1410.0,26.79
Dominican Republic,2011,Yams,67133,58606.196909848906,6316.61,1410.0,26.66
Dominican Republic,2012,Yams,66228,58420.68058069148,6316.61,1410.0,26.87
Dominican Republic,2012,Yams,66228,58446.54930727865,6316.61,1410.0,26.84
Dominican Republic,2013,Yams,63432,58745.044635028746,6316.61,1410.0,26.51
Dominican Republic,2013,Yams,63432,58412.10460561796,6316.61,1410.0,26.88
Ecuador,1990,Cassava,54593,79420.30081565405,2537.0,2274.0,21.82
Ecuador,1990,Cassava,54593,99384.22882288965,2537.0,2274.0,17.6
Ecuador,1990,Cassava,54593,78160.16977169407,2537.0,2274.0,22.12
Ecuador,1991,Cassava,47217,79040.76383385381,2377.0,2274.0,21.91
Ecuador,1991,Cassava,47217,99441.48823740234,2377.0,2274.0,17.59
Ecuador,1991,Cassava,47217,77911.13116996452,2377.0,2274.0,22.18
Ecuador,1992,Cassava,36875,78915.89165884336,2012.0,2274.0,21.94
Ecuador,1992,Cassava,36875,99035.00898857479,2012.0,2274.0,17.67
Ecuador,1992,Cassava,36875,77870.54534247954,2012.0,2274.0,22.19
Ecuador,1993,Cassava,36265,79254.22686378972,1844.0,2274.0,21.86
Ecuador,1993,Cassava,36265,100350.86420202702,1844.0,2274.0,17.42
Ecuador,1993,Cassava,36265,78037.24103939474,1844.0,2274.0,22.15
Ecuador,1994,Cassava,40870,80959.35091616686,2670.0,2274.0,21.46
Ecuador,1994,Cassava,40870,100429.789891822,2670.0,2274.0,17.4
Ecuador,1994,Cassava,40870,79504.35391415414,2670.0,2274.0,21.8
Ecuador,1995,Cassava,36456,78829.08875761596,2658.0,2274.0,21.96
Ecuador,1995,Cassava,36456,98859.10245546387,2658.0,2274.0,17.7
Ecuador,1995,Cassava,36456,77868.82740256494,2658.0,2274.0,22.19
Ecuador,1996,Cassava,37845,81481.48483831044,2407.0,2274.0,21.34
Ecuador,1996,Cassava,37845,101338.23350670235,2407.0,2274.0,17.23
Ecuador,1996,Cassava,37845,79973.67995080794,2407.0,2274.0,21.69
Ecuador,1997,Cassava,37578,75057.80813023905,7612.0,2274.0,22.88
Ecuador,1997,Cassava,37578,98077.0695525031,7612.0,2274.0,17.82
Ecuador,1997,Cassava,37578,74584.83190004856,7612.0,2274.0,23.0
Ecuador,1998,Cassava,49242,76057.33355396136,21500.0,2274.0,22.59
Ecuador,1998,Cassava,49242,96003.93098547269,21500.0,2274.0,18.12
Ecuador,1998,Cassava,49242,75547.39718215428,21500.0,2274.0,22.72
Ecuador,1999,Cassava,40000,81881.59930460805,14216.0,2274.0,21.21
Ecuador,1999,Cassava,40000,101986.45954364735,14216.0,2274.0,17.02
Ecuador,1999,Cassava,40000,80939.81208953606,14216.0,2274.0,21.43
Ecuador,2000,Cassava,34909,81247.40279390938,17948.0,2274.0,21.34
Ecuador,2000,Cassava,34909,101600.10022017136,17948.0,2274.0,17.06
Ecuador,2000,Cassava,34909,80738.71901876602,17948.0,2274.0,21.46
Ecuador,2001,Cassava,38000,80700.23033704539,7344.0,2274.0,21.51
Ecuador,2001,Cassava,38000,100320.15717817417,7344.0,2274.0,17.39
Ecuador,2001,Cassava,38000,79133.17437445486,7344.0,2274.0,21.88
Ecuador,2002,Cassava,40153,77705.92393841798,1302.49,2274.0,22.23
Ecuador,2002,Cassava,40153,98483.79579351109,1302.49,2274.0,17.78
Ecuador,2002,Cassava,40153,76717.39129549825,1302.49,2274.0,22.47
Ecuador,2004,Cassava,39602,78052.35984214811,29799.84,2274.0,22.04
Ecuador,2004,Cassava,39602,97539.45131882766,29799.84,2274.0,17.73
Ecuador,2004,Cassava,39602,76897.68761772919,29799.84,2274.0,22.33
Ecuador,2005,Cassava,44199,79224.34952171368,18391.23,2274.0,21.82
Ecuador,2005,Cassava,44199,98416.73628778903,18391.23,2274.0,17.67
Ecuador,2005,Cassava,44199,77628.4800492381,18391.23,2274.0,22.21
Ecuador,2006,Cassava,34279,78253.10462315085,7953.42,2274.0,22.09
Ecuador,2006,Cassava,34279,99201.92079099696,7953.42,2274.0,17.6
Ecuador,2006,Cassava,34279,77348.2412675719,7953.42,2274.0,22.31
Ecuador,2007,Cassava,45107,79884.38064246216,14156.16,2274.0,21.68
Ecuador,2007,Cassava,45107,99787.94910963264,14156.16,2274.0,17.44
Ecuador,2007,Cassava,45107,78594.6671831568,14156.16,2274.0,21.99
Ecuador,2008,Cassava,51231,79695.7300872987,15396.14,2274.0,21.72
Ecuador,2008,Cassava,51231,101194.94878726713,15396.14,2274.0,17.16
Ecuador,2008,Cassava,51231,78988.57277604673,15396.14,2274.0,21.89
Ecuador,2009,Cassava,31191,78568.37993506536,9666.87,2274.0,22.01
Ecuador,2009,Cassava,31191,98312.5747199142,9666.87,2274.0,17.76
Ecuador,2009,Cassava,31191,76887.82509242394,9666.87,2274.0,22.42
Ecuador,2010,Cassava,32033,78238.88329678269,31637.12,2274.0,21.98
Ecuador,2010,Cassava,32033,97135.87247517332,31637.12,2274.0,17.79
Ecuador,2010,Cassava,32033,76965.01359622592,31637.12,2274.0,22.3
Ecuador,2011,Cassava,28346,79406.8037676683,17529.44,2274.0,21.78
Ecuador,2011,Cassava,28346,99741.93213824776,17529.44,2274.0,17.42
Ecuador,2011,Cassava,28346,78049.2756416122,17529.44,2274.0,22.11
Ecuador,2012,Cassava,45419,79171.06446776644,11469.74,2274.0,21.86
Ecuador,2012,Cassava,45419,99795.44954476264,11469.74,2274.0,17.46
Ecuador,2012,Cassava,45419,77930.29800006295,11469.74,2274.0,22.16
Ecuador,2013,Cassava,25112,79942.51703239311,6471.77,2274.0,21.69
Ecuador,2013,Cassava,25112,100930.99026944292,6471.77,2274.0,17.28
Ecuador,2013,Cassava,25112,78889.38894658053,6471.77,2274.0,21.94
Ecuador,1990,Maize,10602,79420.30081565405,2537.0,2274.0,21.82
Ecuador,1990,Maize,10602,99384.22882288965,2537.0,2274.0,17.6
Ecuador,1990,Maize,10602,78160.16977169407,2537.0,2274.0,22.12
Ecuador,1991,Maize,13821,79040.76383385381,2377.0,2274.0,21.91
Ecuador,1991,Maize,13821,99441.48823740234,2377.0,2274.0,17.59
Ecuador,1991,Maize,13821,77911.13116996452,2377.0,2274.0,22.18
Ecuador,1992,Maize,10416,78915.89165884336,2012.0,2274.0,21.94
Ecuador,1992,Maize,10416,99035.00898857479,2012.0,2274.0,17.67
Ecuador,1992,Maize,10416,77870.54534247954,2012.0,2274.0,22.19
Ecuador,1993,Maize,11442,79254.22686378972,1844.0,2274.0,21.86
Ecuador,1993,Maize,11442,100350.86420202702,1844.0,2274.0,17.42
Ecuador,1993,Maize,11442,78037.24103939474,1844.0,2274.0,22.15
Ecuador,1994,Maize,11208,80959.35091616686,2670.0,2274.0,21.46
Ecuador,1994,Maize,11208,100429.789891822,2670.0,2274.0,17.4
Ecuador,1994,Maize,11208,79504.35391415414,2670.0,2274.0,21.8
Ecuador,1995,Maize,11551,78829.08875761596,2658.0,2274.0,21.96
Ecuador,1995,Maize,11551,98859.10245546387,2658.0,2274.0,17.7
Ecuador,1995,Maize,11551,77868.82740256494,2658.0,2274.0,22.19
Ecuador,1996,Maize,11425,81481.48483831044,2407.0,2274.0,21.34
Ecuador,1996,Maize,11425,101338.23350670235,2407.0,2274.0,17.23
Ecuador,1996,Maize,11425,79973.67995080794,2407.0,2274.0,21.69
Ecuador,1997,Maize,11482,75057.80813023905,7612.0,2274.0,22.88
Ecuador,1997,Maize,11482,98077.0695525031,7612.0,2274.0,17.82
Ecuador,1997,Maize,11482,74584.83190004856,7612.0,2274.0,23.0
Ecuador,1998,Maize,10743,76057.33355396136,21500.0,2274.0,22.59
Ecuador,1998,Maize,10743,96003.93098547269,21500.0,2274.0,18.12
Ecuador,1998,Maize,10743,75547.39718215428,21500.0,2274.0,22.72
Ecuador,1999,Maize,11813,81881.59930460805,14216.0,2274.0,21.21
Ecuador,1999,Maize,11813,101986.45954364735,14216.0,2274.0,17.02
Ecuador,1999,Maize,11813,80939.81208953606,14216.0,2274.0,21.43
Ecuador,2000,Maize,14614,81247.40279390938,17948.0,2274.0,21.34
Ecuador,2000,Maize,14614,101600.10022017136,17948.0,2274.0,17.06
Ecuador,2000,Maize,14614,80738.71901876602,17948.0,2274.0,21.46
Ecuador,2001,Maize,7642,80700.23033704539,7344.0,2274.0,21.51
Ecuador,2001,Maize,7642,100320.15717817417,7344.0,2274.0,17.39
Ecuador,2001,Maize,7642,79133.17437445486,7344.0,2274.0,21.88
Ecuador,2002,Maize,14319,77705.92393841798,1302.49,2274.0,22.23
Ecuador,2002,Maize,14319,98483.79579351109,1302.49,2274.0,17.78
Ecuador,2002,Maize,14319,76717.39129549825,1302.49,2274.0,22.47
Ecuador,2004,Maize,18841,78052.35984214811,29799.84,2274.0,22.04
Ecuador,2004,Maize,18841,97539.45131882766,29799.84,2274.0,17.73
Ecuador,2004,Maize,18841,76897.68761772919,29799.84,2274.0,22.33
Ecuador,2005,Maize,21232,79224.34952171368,18391.23,2274.0,21.82
Ecuador,2005,Maize,21232,98416.73628778903,18391.23,2274.0,17.67
Ecuador,2005,Maize,21232,77628.4800492381,18391.23,2274.0,22.21
Ecuador,2006,Maize,18776,78253.10462315085,7953.42,2274.0,22.09
Ecuador,2006,Maize,18776,99201.92079099696,7953.42,2274.0,17.6
Ecuador,2006,Maize,18776,77348.2412675719,7953.42,2274.0,22.31
Ecuador,2007,Maize,23105,79884.38064246216,14156.16,2274.0,21.68
Ecuador,2007,Maize,23105,99787.94910963264,14156.16,2274.0,17.44
Ecuador,2007,Maize,23105,78594.6671831568,14156.16,2274.0,21.99
Ecuador,2008,Maize,22442,79695.7300872987,15396.14,2274.0,21.72
