source,sport,name,metric,value,z_score,is_outlier,temporal_context,is_peak_event,is_physique_shift
Olympic,Athletics,Pavel Konstantinovich Lyzhin,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Pavel Konstantinovich Lyzhin,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Pavel Konstantinovich Lyzhin,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Ma Yongfeng,Weight,115.0,3.23,True,,True,False
Olympic,Athletics,Milo Mca,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Linsey Tarrel MacDonald,Weight,43.0,-1.86,True,,False,True
Olympic,Athletics,Linsey Tarrel MacDonald,Weight,43.0,-1.86,True,,False,True
Olympic,Athletics,Dean Alan Macey,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Dean Alan Macey,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Maria Manuela Castro Machado,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Maria Manuela Castro Machado,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Maria Manuela Castro Machado,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Eva Yolanda Machuca Villasana,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Remigius Machura,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Michel Macquet,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Michel Macquet,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Michel Macquet,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Viktria Madarsz,Weight,44.0,-1.79,True,,False,False
Olympic,Athletics,Viktria Madarsz,Weight,44.0,-1.79,True,structural_break_2016,False,True
Olympic,Athletics,Hermann Magerl,Weight,89.0,1.39,True,,False,False
Olympic,Athletics,"David L. ""Dave"" Maggard",Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Margherita Magnani,Weight,45.0,-1.72,True,structural_break_2016,False,True
Olympic,Athletics,"Michael G. ""Mike"" Mahovlich",Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Tomasz Majewski,Weight,142.0,5.13,True,,True,False
Olympic,Athletics,Tomasz Majewski,Weight,142.0,5.13,True,,True,False
Olympic,Athletics,Tomasz Majewski,Weight,142.0,5.13,True,,True,False
Olympic,Athletics,Tomasz Majewski,Weight,142.0,5.13,True,structural_break_2016,True,True
Olympic,Athletics,Aleksandr Fyodorovich Makarov,Weight,98.0,2.02,True,,False,True
Olympic,Athletics,Sergey Aleksandrovich Makarov,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Sergey Aleksandrovich Makarov,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Sergey Aleksandrovich Makarov,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Sergey Aleksandrovich Makarov,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Hussein Al-Taib Maki,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Izumi Maki (-Yamaoka),Weight,44.0,-1.79,True,,False,False
Olympic,Athletics,Izumi Maki (-Yamaoka),Weight,44.0,-1.79,True,,False,False
Olympic,Athletics,Aleksandr Nikolayevich Malashevich,Weight,145.0,5.35,True,,True,False
Olympic,Athletics,Libor Malina,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Libor Malina,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Anne Marie Malone (-Macrow),Weight,42.0,-1.93,True,,False,True
Olympic,Athletics,Casey Malone,Weight,109.0,2.8,True,,True,False
Olympic,Athletics,Casey Malone,Weight,109.0,2.8,True,,True,False
Olympic,Athletics,Anna Aleksandrovna Malyshchik (Zinchuk-),Weight,90.0,1.46,True,structural_break_2016,False,True
Olympic,Athletics,Chary Mamedov,Weight,112.0,3.01,True,,True,False
Olympic,Athletics,Mergen Mmmedow,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Floyd Dwight Manderson,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Ari Pekka Mannio,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Ari Pekka Mannio,Weight,100.0,2.17,True,structural_break_2016,False,True
Olympic,Athletics,Todor Khristov Manolov,Weight,116.0,3.3,True,,True,False
Olympic,Athletics,Mar Mar Min,Weight,42.0,-1.93,True,,False,False
Olympic,Athletics,Jan Marcell,Weight,117.0,3.37,True,,True,False
Olympic,Athletics,Paul Stuart Mardle,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Claus-Hermann Marek,Weight,89.0,1.39,True,,False,False
Olympic,Athletics,Serghei Marghiev,Weight,97.0,1.95,True,,False,False
Olympic,Athletics,Serghei Marghiev,Weight,97.0,1.95,True,structural_break_2016,False,True
Olympic,Athletics,Martin Mari,Weight,112.0,3.01,True,,True,False
Olympic,Athletics,Martin Mari,Weight,112.0,3.01,True,,True,False
Olympic,Athletics,Brian Marshall,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Dmitri Marin,Weight,115.0,3.23,True,,True,False
Olympic,Athletics,Andrew Martin,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Scott Martin,Weight,135.0,4.64,True,,True,False
Olympic,Athletics,Scott Martin,Weight,135.0,4.64,True,,True,False
Olympic,Athletics,Liliana Mara Martinelli,Weight,99.0,2.09,True,,False,False
Olympic,Athletics,David Martnez Varela,Weight,101.0,2.24,True,,True,False
Olympic,Athletics,David Martnez Varela,Weight,101.0,2.24,True,,True,False
Olympic,Athletics,David Martnez Varela,Weight,101.0,2.24,True,,True,False
Olympic,Athletics,Guillermo Martnez Lpez,Weight,106.0,2.59,True,,True,False
Olympic,Athletics,Jos Luis Martnez Vzquez,Weight,94.0,1.74,True,,False,False
Olympic,Athletics,Juan Martnez Brito,Weight,122.0,3.72,True,,True,False
Olympic,Athletics,Lois Maikel Martnez Gonzlez,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Lois Maikel Martnez Gonzlez,Weight,120.0,3.58,True,structural_break_2016,True,True
Olympic,Athletics,Manuel Martnez Gutirrez,Weight,132.0,4.43,True,,True,False
Olympic,Athletics,Manuel Martnez Gutirrez,Weight,132.0,4.43,True,,True,False
Olympic,Athletics,Manuel Martnez Gutirrez,Weight,132.0,4.43,True,,True,False
Olympic,Athletics,Manuel Martnez Gutirrez,Weight,132.0,4.43,True,,True,False
Olympic,Athletics,Marco Martino,Weight,97.0,1.95,True,,False,True
Olympic,Athletics,Anita Mrton,Weight,95.0,1.81,True,,False,False
Olympic,Athletics,Anita Mrton,Weight,95.0,1.81,True,structural_break_2016,False,True
Olympic,Athletics,Ruslan Mikhaylovich Mashchenko,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Ruslan Mikhaylovich Mashchenko,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Ruslan Mikhaylovich Mashchenko,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Ruslan Mikhaylovich Mashchenko,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Ruslan Mikhaylovich Mashchenko,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Vladimr Maka,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Vladimr Maka,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Darya Maslova,Weight,44.0,-1.79,True,structural_break_2016,False,True
Olympic,Athletics,Tereza Master,Weight,45.0,-1.72,True,structural_break_2016,False,True
Olympic,Athletics,Akemi Masuda,Weight,42.0,-1.93,True,,False,True
Olympic,Athletics,Risto Mtas,Weight,94.0,1.74,True,,False,False
Olympic,Athletics,Risto Mtas,Weight,94.0,1.74,True,structural_break_2016,False,True
Olympic,Athletics,Gbor Istvn Mt,Weight,104.0,2.45,True,,True,False
Olympic,Athletics,Gbor Istvn Mt,Weight,104.0,2.45,True,,True,False
Olympic,Athletics,Gbor Istvn Mt,Weight,104.0,2.45,True,,True,False
Olympic,Athletics,"Robert Bruce ""Bob"" Mathias",Weight,92.0,1.6,True,,False,False
Olympic,Athletics,"Robert Bruce ""Bob"" Mathias",Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Josef Matouek,Weight,101.0,2.24,True,,True,False
Olympic,Athletics,Ollie Genoa Matson,Weight,89.0,1.39,True,,False,False
Olympic,Athletics,Ollie Genoa Matson,Weight,89.0,1.39,True,,False,False
Olympic,Athletics,"James Randel ""Randy"" Matson",Weight,120.0,3.58,True,,True,False
Olympic,Athletics,"James Randel ""Randy"" Matson",Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Akemi Matsuno,Weight,35.0,-2.43,True,,False,False
Olympic,Athletics,Todd Matthews Jouda,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Eric Matthias,Weight,125.0,3.93,True,,True,False
Olympic,Athletics,Konstantin Matusevich,Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Konstantin Matusevich,Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Boris Mikhaylovich Matveyev,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Boris Mikhaylovich Matveyev,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Radoslava Yankova Mavrodieva,Weight,94.0,1.74,True,,False,False
Olympic,Athletics,Radoslava Yankova Mavrodieva,Weight,94.0,1.74,True,structural_break_2016,False,True
Olympic,Athletics,"William Lee ""Willie"" May",Weight,89.0,1.39,True,,False,False
Olympic,Athletics,Gerhard Mayer,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Gerhard Mayer,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Maksym Anatoliyovych Mazuryk,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Maksym Anatoliyovych Mazuryk,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Piotr Maachowski,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Piotr Maachowski,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Piotr Maachowski,Weight,130.0,4.29,True,structural_break_2016,True,True
Olympic,Athletics,"Elizabeth ""Liz"" McColgan (Lynch-, -Nuttall)",Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,"Elizabeth ""Liz"" McColgan (Lynch-, -Nuttall)",Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,"Elizabeth ""Liz"" McColgan (Lynch-, -Nuttall)",Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Conor McCullough,Weight,111.0,2.94,True,,True,True
Olympic,Athletics,Conor McCullough,Weight,111.0,2.94,True,,True,False
Olympic,Athletics,Conor McCullough,Weight,107.0,2.66,True,structural_break_2016,True,True
Olympic,Athletics,"Patrick Joseph ""Pat"" McDonald (McDonnell-)",Weight,120.0,3.58,True,,True,False
Olympic,Athletics,"Patrick Joseph ""Pat"" McDonald (McDonnell-)",Weight,120.0,3.58,True,,True,False
Olympic,Athletics,"Patrick Joseph ""Pat"" McDonald (McDonnell-)",Weight,120.0,3.58,True,,True,True
Olympic,Athletics,"Patrick Joseph ""Pat"" McDonald (McDonnell-)",Weight,120.0,3.58,True,,True,True
Olympic,Athletics,Grant McDougall,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,James Marshall McEachern,Weight,102.0,2.31,True,,True,True
Olympic,Athletics,James Marshall McEachern,Weight,102.0,2.31,True,,True,True
Olympic,Athletics,James Marshall McEachern,Weight,102.0,2.31,True,,True,False
Olympic,Athletics,"Matthew John ""Matt"" McGrath",Weight,115.0,3.23,True,,True,False
Olympic,Athletics,"Matthew John ""Matt"" McGrath",Weight,115.0,3.23,True,,True,False
Olympic,Athletics,"Matthew John ""Matt"" McGrath",Weight,115.0,3.23,True,,True,True
Olympic,Athletics,"Matthew John ""Matt"" McGrath",Weight,115.0,3.23,True,,True,False
Olympic,Athletics,"Patrick Clarke ""Paddy"" McGrath",Weight,125.0,3.93,True,,True,False
Olympic,Athletics,"Terence ""Terry"" McHugh",Weight,105.0,2.52,True,,True,False
Olympic,Athletics,"Terence ""Terry"" McHugh",Weight,105.0,2.52,True,,True,False
Olympic,Athletics,"Terence ""Terry"" McHugh",Weight,105.0,2.52,True,,True,False
Olympic,Athletics,"Terence ""Terry"" McHugh",Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Kevin Thomas McMahon,Weight,102.0,2.31,True,,True,False
Olympic,Athletics,Kevin Thomas McMahon,Weight,102.0,2.31,True,,True,False
Olympic,Athletics,Silvano Meconi,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Silvano Meconi,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Silvano Meconi,Weight,118.0,3.44,True,,True,False
Olympic,Athletics,Modesto Mederos Lpez,Weight,102.0,2.31,True,,True,False
Olympic,Athletics,Yojer Enrique Medina,Weight,108.0,2.73,True,,True,False
Olympic,Athletics,Gheorghe Megelea,Weight,101.0,2.24,True,,True,False
Olympic,Athletics,Santa Ins Melchor Huiza,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Santa Ins Melchor Huiza,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Santa Ins Melchor Huiza,Weight,45.0,-1.72,True,structural_break_2016,False,True
Olympic,Athletics,Luk Melich,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Luk Melich,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Luk Melich,Weight,110.0,2.87,True,structural_break_2016,True,True
Olympic,Athletics,udmila Melicherov,Weight,43.0,-1.86,True,,False,False
Olympic,Athletics,Miroslav Menc,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Miroslav Menc,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,John Menton,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,milie Menuet,Weight,44.0,-1.79,True,structural_break_2016,False,True
Olympic,Athletics,Aksel/Oksana Mert (Andrusina-),Weight,95.0,1.81,True,,False,False
Olympic,Athletics,Michael Mertens,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Michael Mertens,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Kemal Mei,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Kemal Mei,Weight,120.0,3.58,True,structural_break_2016,True,True
Olympic,Athletics,Malcolm Ward Metcalf,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Malcolm Ward Metcalf,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Detlef Michel,Weight,97.0,1.95,True,,False,True
Olympic,Athletics,Detlef Michel,Weight,97.0,1.95,True,,False,False
Olympic,Athletics,Filip Mihaljevi,Weight,115.0,3.23,True,structural_break_2016,True,True
Olympic,Athletics,Andrey Anatolyevich Mikhnevich,Weight,140.0,4.99,True,,True,False
Olympic,Athletics,Andrey Anatolyevich Mikhnevich,Weight,140.0,4.99,True,,True,False
Olympic,Athletics,Andrey Anatolyevich Mikhnevich,Weight,140.0,4.99,True,,True,False
Olympic,Athletics,Andrey Anatolyevich Mikhnevich,Weight,140.0,4.99,True,,True,False
Olympic,Athletics,Jovan Miki,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Esko Olavi Mikkola,Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Philip Milanov,Weight,110.0,2.87,True,structural_break_2016,True,True
Olympic,Athletics,Lothar Milde,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Lothar Milde,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Lothar Milde,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,"Matthew David ""Matt"" Mileham",Weight,109.0,2.8,True,,True,True
Olympic,Athletics,"Matthew David ""Matt"" Mileham",Weight,109.0,2.8,True,,True,False
Olympic,Athletics,Vladimir Mili,Weight,115.0,3.23,True,,True,True
Olympic,Athletics,"Nicholas ""Nick"" Miller",Weight,112.0,3.01,True,structural_break_2016,True,True
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,"Leslie Roy ""Les"" Mills",Weight,121.0,3.65,True,,True,False
Olympic,Athletics,Min Se-Hun,Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Plamen Mikhaylov Minev,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Plamen Mikhaylov Minev,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Yevgeny Vasilyevich Mironov,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Lisa Vasa Misipeka (-Allen),Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Lisa Vasa Misipeka (-Allen),Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Lisa Vasa Misipeka (-Allen),Weight,93.0,1.67,True,,False,False
Olympic,Athletics,"James Sarsfield ""Jim"" Mitchel",Weight,100.0,2.17,True,,False,False
Olympic,Athletics,"James Sarsfield ""Jim"" Mitchel",Weight,100.0,2.17,True,,False,False
Olympic,Athletics,"James Sarsfield ""Jim"" Mitchel",Weight,100.0,2.17,True,,False,False
Olympic,Athletics,Svetla Ivanova Mitkova (-Snrta),Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Svetla Ivanova Mitkova (-Snrta),Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Svetla Ivanova Mitkova (-Snrta),Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Svetla Ivanova Mitkova (-Snrta),Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Yuka Mitsumori,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Misako Miyahara,Weight,41.0,-2.01,True,,False,False
Olympic,Athletics,Kazuhiro Mizoguchi,Weight,90.0,1.46,True,,False,True
Olympic,Athletics,Kazuhiro Mizoguchi,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Atanas Mladenov,Weight,90.0,1.46,True,,False,True
Olympic,Athletics,Sabrina Mockenhaupt,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Sabrina Mockenhaupt,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Sabrina Mockenhaupt,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,Sayed Mirza Molimadail,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Michael Friedrich Mllenbeck,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Michael Friedrich Mllenbeck,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Michael Friedrich Mllenbeck,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Manula Montebrun,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Manula Montebrun,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Manula Montebrun,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Marco Montelatici,Weight,108.0,2.73,True,,True,True
Olympic,Athletics,Gustavo Morales,Weight,89.0,1.39,True,,False,False
Olympic,Athletics,Eli Johana Moreno Valencia,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Eli Johana Moreno Valencia,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Chinatsu Mori,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Julin Alberto Morrinson Gales,Weight,105.0,2.52,True,,True,False
Olympic,Athletics,Brett Morse,Weight,110.0,2.87,True,,True,False
Olympic,Athletics,Lesley Margaret Morton (-Ryan),Weight,44.0,-1.79,True,,False,False
Olympic,Athletics,Andrey Moruyev,Weight,102.0,2.31,True,,True,False
Olympic,Athletics,Curtis J. Moss,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Rosa Mara Correia dos Santos Mota,Weight,45.0,-1.72,True,,False,True
Olympic,Athletics,Rosa Mara Correia dos Santos Mota,Weight,45.0,-1.72,True,,False,True
Olympic,Athletics,Rosa Mara Correia dos Santos Mota,Weight,45.0,-1.72,True,,False,False
Olympic,Athletics,William Motti,Weight,95.0,1.81,True,,False,True
Olympic,Athletics,William Motti,Weight,95.0,1.81,True,,False,False
Olympic,Athletics,Kaveh Sadegh Mousavi,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Kaveh Sadegh Mousavi,Weight,120.0,3.58,True,structural_break_2016,True,True
Olympic,Athletics,Stavros Moutaftsidis,Weight,112.0,3.01,True,,True,False
Olympic,Athletics,Roberto Saturnino Moya Sandoval,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Roberto Saturnino Moya Sandoval,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Stephen Ogochukwu Ogochukwu Mozia,Weight,124.0,3.86,True,structural_break_2016,True,True
Olympic,Athletics,Bilal Saad Mubarak,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Bilal Saad Mubarak,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Bilal Saad Mubarak,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,"Earl Max ""Arlie"" Mucks",Weight,117.0,3.37,True,,True,False
Olympic,Athletics,"Earl Max ""Arlie"" Mucks",Weight,117.0,3.37,True,,True,False
Olympic,Athletics,Nedad Mulabegovi,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Nedad Mulabegovi,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Nedad Mulabegovi,Weight,120.0,3.58,True,,True,False
Olympic,Athletics,Gael Patricia Mulhall-Martin,Weight,98.0,2.02,True,,False,True
Olympic,Athletics,Gael Patricia Mulhall-Martin,Weight,98.0,2.02,True,,False,True
Olympic,Athletics,Gael Patricia Mulhall-Martin,Weight,98.0,2.02,True,,False,True
Olympic,Athletics,Gael Patricia Mulhall-Martin,Weight,98.0,2.02,True,,False,True
Olympic,Athletics,Emil Joseph Muller,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Emil Joseph Muller,Weight,90.0,1.46,True,,False,False
Olympic,Athletics,Julius Mller,Weight,91.0,1.53,True,,False,False
Olympic,Athletics,Nadine Mller,Weight,94.0,1.74,True,,False,False
Olympic,Athletics,Nadine Mller,Weight,94.0,1.74,True,structural_break_2016,False,True
Olympic,Athletics,Markus Mnch,Weight,130.0,4.29,True,,True,False
Olympic,Athletics,Yukifumi Murakami,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Yukifumi Murakami,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Yukifumi Murakami,Weight,93.0,1.67,True,,False,False
Olympic,Athletics,Jnos Murnyi,Weight,107.0,2.66,True,,True,False
Olympic,Athletics,Galina Muraova,Weight,92.0,1.6,True,,False,True
Olympic,Athletics,Galina Muraova,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Lyudmila Muravyova,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Lyudmila Muravyova,Weight,92.0,1.6,True,,False,False
Olympic,Athletics,Rosario Murcia (-Gangloff),Weight,44.0,-1.79,True,,False,False
Olympic,Athletics,Koji Alexander Murofushi,Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Koji Alexander Murofushi,Weight,96.0,1.88,True,,False,False
Olympic,Athletics,Koji Alexander Murofushi,Weight,96.0,1.88,True,,False,False
