Area,Year,Item,crop_topic,ASI
Global,2020,Wheat,topic_2,0.6153
Global,2020,Wheat,topic_2,0.6082
Global,2020,Wheat,topic_2,0.513
Global,2020,Wheat,topic_2,0.5203
Global,2020,Wheat,topic_2,0.5262
Global,2020,Wheat,topic_2,0.5266
Global,2020,Wheat,topic_2,0.5217
Global,2020,Wheat,topic_2,0.5165
Global,2020,Wheat,topic_2,0.6078
Global,2020,Wheat,topic_2,0.5285
Global,2020,Wheat,topic_2,0.5282
Global,2020,Wheat,topic_2,0.5205
Global,2020,Wheat,topic_2,0.6809
Global,2020,Wheat,topic_2,0.5895
Global,2020,Wheat,topic_2,0.4553
Global,2020,Wheat,topic_2,0.5168
Global,2020,Wheat,topic_2,0.6102
Global,2020,Wheat,topic_2,0.506
Global,2020,Wheat,topic_2,0.6157
Global,2020,Wheat,topic_2,0.5283
Global,2020,Wheat,topic_2,0.5158
Global,2020,Wheat,topic_2,0.525
Global,2020,Wheat,topic_2,0.4322
Global,2020,Wheat,topic_2,0.6422
Global,2020,Wheat,topic_2,0.4224
Global,2020,Wheat,topic_2,0.5166
Global,2020,Wheat,topic_2,0.5283
Global,2020,Wheat,topic_2,0.5206
Global,2020,Wheat,topic_2,0.5094
Global,2020,Wheat,topic_2,0.6116
Global,2020,Wheat,topic_2,0.4265
Global,2020,Wheat,topic_2,0.6019
Global,2020,Wheat,topic_2,0.6095
Global,2020,Wheat,topic_2,0.5183
Global,2020,Wheat,topic_2,0.5184
Global,2020,Wheat,topic_2,0.4349
Global,2020,Wheat,topic_2,0.4311
Global,2020,Wheat,topic_2,0.433
Global,2020,Wheat,topic_2,0.6151
Global,2020,Wheat,topic_2,0.4297
Global,2020,Wheat,topic_2,0.4334
Global,2020,Wheat,topic_2,0.517
Global,2020,Wheat,topic_2,0.4347
Global,2020,Wheat,topic_2,0.5279
Global,2020,Wheat,topic_2,0.5244
Global,2020,Wheat,topic_2,0.5268
Global,2020,Wheat,topic_2,0.4249
Global,2020,Wheat,topic_2,0.6875
Global,2020,Wheat,topic_2,0.6152
Global,2020,Wheat,topic_2,0.6082
Global,2020,Wheat,topic_2,0.5259
Global,2020,Wheat,topic_2,0.5172
Global,2020,Wheat,topic_2,0.4365
Global,2020,Wheat,topic_2,0.521
Global,2020,Wheat,topic_2,0.4304
Global,2020,Wheat,topic_2,0.4342
Global,2020,Wheat,topic_2,0.4227
Global,2020,Wheat,topic_2,0.4243
Global,2020,Wheat,topic_2,0.4342
Global,2020,Wheat,topic_2,0.6161
Global,2020,Wheat,topic_2,0.426
Global,2020,Wheat,topic_2,0.5077
Global,2020,Wheat,topic_2,0.6161
Global,2020,Wheat,topic_2,0.4176
Global,2020,Wheat,topic_2,0.422
Global,2020,Wheat,topic_2,0.6603
Global,2020,Wheat,topic_2,0.6127
Global,2020,Wheat,topic_2,0.5042
Global,2020,Wheat,topic_2,0.5817
Global,2020,Wheat,topic_2,0.4346
Global,2020,Wheat,topic_2,0.5782
Global,2020,Wheat,topic_2,0.5225
Global,2020,Wheat,topic_2,0.5245
Global,2020,Wheat,topic_2,0.4339
Global,2020,Wheat,topic_2,0.4311
Global,2020,Wheat,topic_2,0.4928
Global,2020,Wheat,topic_2,0.5239
Global,2020,Wheat,topic_2,0.4367
Global,2020,Wheat,topic_2,0.4227
Global,2020,Wheat,topic_2,0.4363
Global,2020,Wheat,topic_2,0.5235
Global,2020,Wheat,topic_2,0.3687
Global,2020,Wheat,topic_2,0.4277
Global,2020,Wheat,topic_2,0.3858
Global,2020,Wheat,topic_2,0.4237
Global,2020,Wheat,topic_2,0.4919
Global,2020,Wheat,topic_2,0.3921
Global,2020,Wheat,topic_2,0.5174
Global,2020,Wheat,topic_2,0.4716
Global,2020,Wheat,topic_2,0.4921
Global,2020,Wheat,topic_2,0.4018
Global,2020,Wheat,topic_2,0.5014
Global,2020,Wheat,topic_2,0.3806
Global,2020,Wheat,topic_2,0.4933
Global,2020,Wheat,topic_2,0.3989
Global,2020,Wheat,topic_2,0.4921
Global,2020,Wheat,topic_2,0.4849
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.392
Global,2020,Wheat,topic_2,0.395
Global,2020,Wheat,topic_2,0.3976
Global,2020,Wheat,topic_2,0.3853
Global,2020,Wheat,topic_2,0.4801
Global,2020,Wheat,topic_2,0.3904
Global,2020,Wheat,topic_2,0.401
Global,2020,Wheat,topic_2,0.3998
Global,2020,Wheat,topic_2,0.4013
Global,2020,Wheat,topic_2,0.4933
Global,2020,Wheat,topic_2,0.3886
Global,2020,Wheat,topic_2,0.3996
Global,2020,Wheat,topic_2,0.4014
Global,2020,Wheat,topic_2,0.3873
Global,2020,Wheat,topic_2,0.3837
Global,2020,Wheat,topic_2,0.514
Global,2020,Wheat,topic_2,0.3866
Global,2020,Wheat,topic_2,0.3986
Global,2020,Wheat,topic_2,0.395
Global,2020,Wheat,topic_2,0.4001
Global,2020,Wheat,topic_2,0.3942
Global,2020,Wheat,topic_2,0.4007
Global,2020,Wheat,topic_2,0.3922
Global,2020,Wheat,topic_2,0.4015
Global,2020,Wheat,topic_2,0.3975
Global,2020,Wheat,topic_2,0.3823
Global,2020,Wheat,topic_2,0.4845
Global,2020,Wheat,topic_2,0.4923
Global,2020,Wheat,topic_2,0.4753
Global,2020,Wheat,topic_2,0.4807
Global,2020,Wheat,topic_2,0.4794
Global,2020,Wheat,topic_2,0.4811
Global,2020,Wheat,topic_2,0.3993
Global,2020,Wheat,topic_2,0.3955
Global,2020,Wheat,topic_2,0.3956
Global,2020,Wheat,topic_2,0.4008
Global,2020,Wheat,topic_2,0.4013
Global,2020,Wheat,topic_2,0.4926
Global,2020,Wheat,topic_2,0.3976
Global,2020,Wheat,topic_2,0.494
Global,2020,Wheat,topic_2,0.4016
Global,2020,Wheat,topic_2,0.4015
Global,2020,Wheat,topic_2,0.4017
Global,2020,Wheat,topic_2,0.3997
Global,2020,Wheat,topic_2,0.4855
Global,2020,Wheat,topic_2,0.5163
Global,2020,Wheat,topic_2,0.5177
Global,2020,Wheat,topic_2,0.4857
Global,2020,Wheat,topic_2,0.4756
Global,2020,Wheat,topic_2,0.4815
Global,2020,Wheat,topic_2,0.4017
Global,2020,Wheat,topic_2,0.4769
Global,2020,Wheat,topic_2,0.4912
Global,2020,Wheat,topic_2,0.3941
Global,2020,Wheat,topic_2,0.4014
Global,2020,Wheat,topic_2,0.4818
Global,2020,Wheat,topic_2,0.4942
Global,2020,Wheat,topic_2,0.3884
Global,2020,Wheat,topic_2,0.3879
Global,2020,Wheat,topic_2,0.4921
Global,2020,Wheat,topic_2,0.4834
Global,2020,Wheat,topic_2,0.4013
Global,2020,Wheat,topic_2,0.492
Global,2020,Wheat,topic_2,0.4943
Global,2020,Wheat,topic_2,0.4902
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.4943
Global,2020,Wheat,topic_2,0.4722
Global,2020,Wheat,topic_2,0.4866
Global,2020,Wheat,topic_2,0.4853
Global,2020,Wheat,topic_2,0.4937
Global,2020,Wheat,topic_2,0.4741
Global,2020,Wheat,topic_2,0.478
Global,2020,Wheat,topic_2,0.4815
Global,2020,Wheat,topic_2,0.4812
Global,2020,Wheat,topic_2,0.4932
Global,2020,Wheat,topic_2,0.4739
Global,2020,Wheat,topic_2,0.4805
Global,2020,Wheat,topic_2,0.4778
Global,2020,Wheat,topic_2,0.4814
Global,2020,Wheat,topic_2,0.4868
Global,2020,Wheat,topic_2,0.4827
Global,2020,Wheat,topic_2,0.4832
Global,2020,Wheat,topic_2,0.4865
Global,2020,Wheat,topic_2,0.483
Global,2020,Wheat,topic_2,0.5168
Global,2020,Wheat,topic_2,0.487
Global,2020,Wheat,topic_2,0.4776
Global,2020,Wheat,topic_2,0.4762
Global,2020,Wheat,topic_2,0.465
Global,2020,Wheat,topic_2,0.4752
Global,2020,Wheat,topic_2,0.4748
Global,2020,Wheat,topic_2,0.5129
Global,2020,Wheat,topic_2,0.5126
Global,2020,Wheat,topic_2,0.5268
Global,2020,Wheat,topic_2,0.4368
Global,2020,Wheat,topic_2,0.5209
Global,2020,Wheat,topic_2,0.5133
Global,2020,Wheat,topic_2,0.522
Global,2020,Wheat,topic_2,0.4109
Global,2020,Wheat,topic_2,0.417
Global,2020,Wheat,topic_2,0.4201
Global,2020,Wheat,topic_2,0.4625
Global,2020,Wheat,topic_2,0.4206
Global,2020,Wheat,topic_2,0.4251
Global,2020,Wheat,topic_2,0.4248
Global,2020,Wheat,topic_2,0.4237
Global,2020,Wheat,topic_2,0.4232
Global,2020,Wheat,topic_2,0.426
Global,2020,Wheat,topic_2,0.4261
Global,2020,Wheat,topic_2,0.4256
Global,2020,Wheat,topic_2,0.4257
Global,2020,Wheat,topic_2,0.4168
Global,2020,Wheat,topic_2,0.4259
Global,2020,Wheat,topic_2,0.4234
Global,2020,Wheat,topic_2,0.4226
Global,2020,Wheat,topic_2,0.4261
Global,2020,Wheat,topic_2,0.4257
Global,2020,Wheat,topic_2,0.4247
Global,2020,Wheat,topic_2,0.4261
Global,2020,Wheat,topic_2,0.4261
Global,2020,Wheat,topic_2,0.4247
Global,2020,Wheat,topic_2,0.426
Global,2020,Wheat,topic_2,0.4234
Global,2020,Wheat,topic_2,0.4261
Global,2020,Wheat,topic_2,0.4119
Global,2020,Wheat,topic_2,0.424
Global,2020,Wheat,topic_2,0.4243
Global,2020,Wheat,topic_2,0.4217
Global,2020,Wheat,topic_2,0.4063
Global,2020,Wheat,topic_2,0.4146
Global,2020,Wheat,topic_2,0.4226
Global,2020,Wheat,topic_2,0.4232
Global,2020,Wheat,topic_2,0.414
Global,2020,Wheat,topic_2,0.4203
Global,2020,Wheat,topic_2,0.4204
Global,2020,Wheat,topic_2,0.4218
Global,2020,Wheat,topic_2,0.4219
Global,2020,Wheat,topic_2,0.425
Global,2020,Wheat,topic_2,0.4187
Global,2020,Wheat,topic_2,0.4235
Global,2020,Wheat,topic_2,0.3558
Global,2020,Wheat,topic_2,0.3462
Global,2020,Wheat,topic_2,0.3594
Global,2020,Wheat,topic_2,0.3604
Global,2020,Wheat,topic_2,0.3544
Global,2020,Wheat,topic_2,0.369
Global,2020,Wheat,topic_2,0.3704
Global,2020,Wheat,topic_2,0.3603
Global,2020,Wheat,topic_2,0.3713
Global,2020,Wheat,topic_2,0.3665
Global,2020,Wheat,topic_2,0.37
Global,2020,Wheat,topic_2,0.3458
Global,2020,Wheat,topic_2,0.3546
Global,2020,Wheat,topic_2,0.3681
Global,2020,Wheat,topic_2,0.3625
Global,2020,Wheat,topic_2,0.3711
Global,2020,Wheat,topic_2,0.3703
Global,2020,Wheat,topic_2,0.3458
Global,2020,Wheat,topic_2,0.3626
Global,2020,Wheat,topic_2,0.3135
Global,2020,Wheat,topic_2,0.3687
Global,2020,Wheat,topic_2,0.37
Global,2020,Wheat,topic_2,0.3704
Global,2020,Wheat,topic_2,0.37
Global,2020,Wheat,topic_2,0.3591
Global,2020,Wheat,topic_2,0.3453
Global,2020,Wheat,topic_2,0.3517
Global,2020,Wheat,topic_2,0.3663
Global,2020,Wheat,topic_2,0.3657
Global,2020,Wheat,topic_2,0.3604
Global,2020,Wheat,topic_2,0.3583
Global,2020,Wheat,topic_2,0.3445
Global,2020,Wheat,topic_2,0.3489
Global,2020,Wheat,topic_2,0.3696
Global,2020,Wheat,topic_2,0.3573
Global,2020,Wheat,topic_2,0.3394
Global,2020,Wheat,topic_2,0.3597
Global,2020,Wheat,topic_2,0.3459
Global,2020,Wheat,topic_2,0.3535
Global,2020,Wheat,topic_2,0.371
Global,2020,Wheat,topic_2,0.3707
Global,2020,Wheat,topic_2,0.3712
Global,2020,Wheat,topic_2,0.3704
Global,2020,Wheat,topic_2,0.3691
Global,2020,Wheat,topic_2,0.3709
Global,2020,Wheat,topic_2,0.351
Global,2020,Wheat,topic_2,0.3692
Global,2020,Wheat,topic_2,0.3478
Global,2020,Wheat,topic_2,0.3574
Global,2020,Wheat,topic_2,0.3611
Global,2020,Wheat,topic_2,0.3707
Global,2020,Wheat,topic_2,0.3599
Global,2020,Wheat,topic_2,0.3462
Global,2020,Wheat,topic_2,0.3609
Global,2020,Wheat,topic_2,0.3583
Global,2020,Wheat,topic_2,0.3432
Global,2020,Wheat,topic_2,0.3466
Global,2020,Wheat,topic_2,0.3712
Global,2020,Wheat,topic_2,0.3709
Global,2020,Wheat,topic_2,0.3316
Global,2020,Wheat,topic_2,0.361
Global,2020,Wheat,topic_2,0.3422
Global,2020,Wheat,topic_2,0.3464
Global,2020,Wheat,topic_2,0.3586
Global,2020,Wheat,topic_2,0.3601
Global,2020,Wheat,topic_2,0.3557
Global,2020,Wheat,topic_2,0.3643
Global,2020,Wheat,topic_2,0.3561
Global,2020,Wheat,topic_2,0.3701
Global,2020,Wheat,topic_2,0.3648
Global,2020,Wheat,topic_2,0.3428
Global,2020,Wheat,topic_2,0.3589
Global,2020,Wheat,topic_2,0.3409
Global,2020,Wheat,topic_2,0.3567
Global,2020,Wheat,topic_2,0.3591
Global,2020,Wheat,topic_2,0.3699
Global,2020,Wheat,topic_2,0.3652
Global,2020,Wheat,topic_2,0.3705
Global,2020,Wheat,topic_2,0.3586
Global,2020,Wheat,topic_2,0.3454
Global,2020,Wheat,topic_2,0.3602
Global,2020,Wheat,topic_2,0.3628
Global,2020,Wheat,topic_2,0.3623
Global,2020,Wheat,topic_2,0.3508
Global,2020,Wheat,topic_2,0.3663
Global,2020,Wheat,topic_2,0.3587
Global,2020,Wheat,topic_2,0.3578
Global,2020,Wheat,topic_2,0.3586
Global,2020,Wheat,topic_2,0.3493
Global,2020,Wheat,topic_2,0.3626
Global,2020,Wheat,topic_2,0.371
Global,2020,Wheat,topic_2,0.3553
Global,2020,Wheat,topic_2,0.3541
Global,2020,Wheat,topic_2,0.3538
Global,2020,Wheat,topic_2,0.354
Global,2020,Wheat,topic_2,0.3582
Global,2020,Wheat,topic_2,0.3591
Global,2020,Wheat,topic_2,0.3609
Global,2020,Wheat,topic_2,0.3705
Global,2020,Wheat,topic_2,0.3485
Global,2020,Wheat,topic_2,0.361
Global,2020,Wheat,topic_2,0.3597
Global,2020,Wheat,topic_2,0.3608
Global,2020,Wheat,topic_2,0.3693
Global,2020,Wheat,topic_2,0.3563
Global,2020,Wheat,topic_2,0.3468
Global,2020,Wheat,topic_2,0.3577
Global,2020,Wheat,topic_2,0.3702
Global,2020,Wheat,topic_2,0.3591
Global,2020,Wheat,topic_2,0.3626
Global,2020,Wheat,topic_2,0.3594
Global,2020,Wheat,topic_2,0.3676
Global,2020,Wheat,topic_2,0.3588
Global,2020,Wheat,topic_2,0.359
Global,2020,Wheat,topic_2,0.371
Global,2020,Wheat,topic_2,0.3597
Global,2020,Wheat,topic_2,0.3607
Global,2020,Wheat,topic_2,0.3609
Global,2020,Wheat,topic_2,0.3659
Global,2020,Wheat,topic_2,0.3599
Global,2020,Wheat,topic_2,0.3674
Global,2020,Wheat,topic_2,0.3609
Global,2020,Wheat,topic_2,0.3605
Global,2020,Wheat,topic_2,0.3476
Global,2020,Wheat,topic_2,0.3574
Global,2020,Wheat,topic_2,0.3608
Global,2020,Wheat,topic_2,0.3664
Global,2020,Wheat,topic_2,0.4196
Global,2020,Wheat,topic_2,0.366
Global,2020,Wheat,topic_2,0.361
Global,2020,Wheat,topic_2,0.4023
Global,2020,Wheat,topic_2,0.3596
Global,2020,Wheat,topic_2,0.3542
Global,2020,Wheat,topic_2,0.3529
Global,2020,Wheat,topic_2,0.3508
Global,2020,Wheat,topic_2,0.3611
Global,2020,Wheat,topic_2,0.361
Global,2020,Wheat,topic_2,0.3691
Global,2020,Wheat,topic_2,0.3502
Global,2020,Wheat,topic_2,0.3608
Global,2020,Wheat,topic_2,0.3617
Global,2020,Wheat,topic_2,0.361
Global,2020,Wheat,topic_2,0.3599
Global,2020,Wheat,topic_2,0.3607
Global,2020,Wheat,topic_2,0.3568
Global,2020,Wheat,topic_2,0.3697
Global,2020,Wheat,topic_2,0.3597
Global,2020,Wheat,topic_2,0.3528
Global,2020,Wheat,topic_2,0.3675
Global,2020,Wheat,topic_2,0.366
Global,2020,Wheat,topic_2,0.3695
Global,2020,Wheat,topic_2,0.3656
Global,2020,Wheat,topic_2,0.3601
Global,2020,Wheat,topic_2,0.3697
Global,2020,Wheat,topic_2,0.3695
Global,2020,Wheat,topic_2,0.3598
Global,2020,Wheat,topic_2,0.3683
Global,2020,Wheat,topic_2,0.3709
Global,2020,Wheat,topic_2,0.3668
Global,2020,Wheat,topic_2,0.3641
