RegionName,state_abbr,CountyName,latest_rental_2br,latest_rental_4br,latest_rental_5br_plus,latest_rental_all,latest_zhvi_all,education_expenditure_per_student,average_unemployment_rate,TotalPop,Income,Poverty,Unemployment,IncomePerCap
Sunny Isles Beach,FL,Miami-Dade County,3750.0,14250.0,,3900.0,438395.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Westborough,MA,Worcester County,2040.0,,,,511891.0,18.983879986406507,5.452842809364549,818249.0,69313.0,11.1,6.1,34691.0
Ojus,FL,Miami-Dade County,1600.0,,,1400.0,165046.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Creve Coeur,MO,Saint Louis County,1430.0,,,,450464.0,12.21825150243283,5.644147157190635,,,,,
Groton,CT,New London County,1350.0,,,1700.0,248489.0,22.86248283262662,5.317558528428094,270772.0,69411.0,9.9,7.0,36881.0
Suitland-Silver Hill,MD,Prince Georges County,1425.0,,,,244336.0,16.389202180173704,5.0481605351170575,,,,,
Ruston,LA,Lincoln Parish,750.0,,,950.0,162798.0,12.712128024512499,6.8275919732441475,47536.0,34424.0,31.2,8.8,21934.0
Mukilteo,WA,Snohomish County,1735.5,,,,624706.0,13.805107691796751,6.628260869565217,771904.0,78020.0,8.8,5.4,35737.0
Glenvar Heights,FL,Miami-Dade County,2751.5,,,1637.5,299822.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
North Druid Hills,GA,Dekalb County,1730.0,,,2000.0,456032.0,11.234799097901956,5.696488294314381,,,,,
Rancho Mirage,CA,Riverside County,3300.0,,,4500.0,526790.0,14.350461176725675,7.104013377926421,2355002.0,60807.0,15.6,9.9,25700.0
Hanover,MD,Anne Arundel County,2041.0,,,2400.0,388611.0,16.389202180173704,5.0481605351170575,564600.0,94502.0,6.1,5.2,43258.0
Three Lakes,FL,Miami-Dade County,1558.0,,,2000.0,315667.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Cohoes,NY,Albany County,1582.5,,,,178397.0,25.82558139983674,6.379096989966555,308580.0,62293.0,12.4,5.3,35278.0
Phoenixville,PA,Chester County,1675.0,,,1800.0,332224.0,19.76181313283221,6.223745819397994,514652.0,92417.0,6.9,4.8,46256.0
Shiloh,IL,Saint Clair County,725.0,,,,205435.0,16.20558551486987,6.722909698996656,,,,,
Abington,MA,Plymouth County,2035.0,,,,381165.0,18.983879986406507,5.452842809364549,509114.0,82081.0,8.0,6.0,39247.0
Lincolnia,VA,Fairfax County,1749.0,,,,544673.0,12.667988060706213,4.49180602006689,1142004.0,117515.0,6.1,4.5,52976.0
Laguna Woods,CA,Orange County,2000.0,,,2000.0,365791.0,14.350461176725675,7.104013377926421,3155816.0,81851.0,12.1,5.8,37603.0
Middletown,RI,Newport County,1700.0,,,2500.0,441575.0,17.9412278866842,6.2501672240802675,83204.0,75463.0,9.0,5.4,43603.0
Pooler,GA,Chatham County,1310.0,,,1490.0,211131.0,11.234799097901956,5.696488294314381,285506.0,52215.0,17.3,8.7,28765.0
North Liberty,IA,Johnson County,910.0,,,1300.0,230892.0,13.620642344502317,4.4458193979933105,144425.0,59965.0,17.7,3.3,33039.0
Greenwood Village,CO,Arapahoe County,1890.0,,,,1035752.0,11.494860777718985,5.227759197324414,626612.0,69553.0,9.9,5.2,36951.0
Clayton,MO,Saint Louis County,1435.0,,,,678802.0,12.21825150243283,5.644147157190635,,,,,
Addison,TX,Dallas County,1783.0,,,,350425.0,11.533900382938564,5.869899665551839,2552213.0,53626.0,17.7,5.9,29810.0
Lone Tree,CO,Douglas County,1782.5,,,,707466.0,11.494860777718985,5.227759197324414,320940.0,111154.0,3.6,3.3,48725.0
Tuckahoe,VA,Henrico County,1331.0,,,,293135.0,12.667988060706213,4.49180602006689,324073.0,66447.0,10.4,5.8,36497.0
Forest Park,IL,Cook County,1450.0,,,,254296.0,16.20558551486987,6.722909698996656,5238541.0,59426.0,15.9,8.7,33722.0
Weehawken,NJ,Hudson County,3667.5,,,,806763.0,21.99579324764946,6.166387959866221,679756.0,62681.0,17.1,7.1,35910.0
Collingswood,NJ,Camden County,1297.5,,,,251504.0,21.99579324764946,6.166387959866221,510996.0,65037.0,13.1,7.9,32931.0
Robinson Township,PA,Allegheny County,1711.0,,,,200645.0,19.76181313283221,6.223745819397994,1229605.0,56333.0,12.5,5.9,35280.0
North Palm Beach,FL,Palm Beach County,1645.0,,,1950.0,355720.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Colonial Park,PA,Dauphin County,1040.0,,,,170776.0,19.76181313283221,6.223745819397994,273329.0,57071.0,13.2,5.7,31152.0
Key Biscayne,FL,Miami-Dade County,4400.0,,,5000.0,1119781.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Red Bank,NJ,Monmouth County,2650.0,,,2500.0,391037.0,21.99579324764946,6.166387959866221,627551.0,91807.0,7.6,6.0,46736.0
South Miami,FL,Miami-Dade County,2100.0,,,2200.0,547812.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Willowbrook,IL,DuPage County,1557.0,,,,236238.0,16.20558551486987,6.722909698996656,931826.0,84442.0,6.8,5.2,42050.0
Wilton Manors,FL,Broward County,1650.0,,,1650.0,375070.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Edgewater,NJ,Bergen County,3105.0,,,2900.0,546382.0,21.99579324764946,6.166387959866221,937920.0,91572.0,7.2,5.2,46601.0
Lighthouse Point,FL,Broward County,2000.0,,,2350.0,498891.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Oak Hills,OR,Washington County,1513.0,,,,494229.0,12.917769550650236,6.677090301003345,572071.0,74033.0,10.3,5.6,35369.0
Conshohocken,PA,Montgomery County,1850.0,,,1977.5,332496.0,19.76181313283221,6.223745819397994,818677.0,84791.0,6.4,5.2,45048.0
Saint Robert,MO,Pulaski County,750.0,,,900.0,171081.0,12.21825150243283,5.644147157190635,53132.0,51137.0,12.8,8.8,21716.0
Largo,MD,Prince Georges County,1776.5,,,,289120.0,16.389202180173704,5.0481605351170575,,,,,
Tarrytown,NY,Westchester County,2385.0,,,,620049.0,25.82558139983674,6.379096989966555,975321.0,89968.0,9.4,6.5,52049.0
Emeryville,CA,Alameda County,3330.0,,,2600.0,584233.0,14.350461176725675,7.104013377926421,1629615.0,85743.0,11.3,6.0,41363.0
Huntington,VA,Fairfax County,2036.0,,,1685.0,365994.0,12.667988060706213,4.49180602006689,1142004.0,117515.0,6.1,4.5,52976.0
Cape Canaveral,FL,Brevard County,1650.0,,,1600.0,241299.0,10.128295497226617,5.973411371237458,568183.0,51536.0,13.4,7.6,29405.0
Willoughby Hills,OH,Lake County,912.0,,,,238289.0,14.900420934105068,6.458695652173914,229701.0,61137.0,8.3,4.8,32125.0
West Haven-Sylvan,OR,Washington County,1625.0,,,,,12.917769550650236,6.677090301003345,572071.0,74033.0,10.3,5.6,35369.0
Dumbarton,VA,Henrico County,1070.0,,,,205668.0,12.667988060706213,4.49180602006689,324073.0,66447.0,10.4,5.8,36497.0
Wasilla,AK,Matanuska Susitna Borough,1000.0,,,1462.5,289080.0,18.831125402900128,7.529933110367892,,,,,
North Bay Village,FL,Miami-Dade County,2087.5,,,1974.5,267798.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Lauderdale-by-the-Sea,FL,Broward County,2500.0,,,2725.0,444430.0,10.128295497226617,5.973411371237458,1890416.0,54895.0,14.0,7.6,30109.0
Golden Lakes,FL,Palm Beach County,1175.0,,,1250.0,103064.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Surfside,FL,Miami-Dade County,3050.0,,,2900.0,674319.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Bay Harbor Islands,FL,Miami-Dade County,2400.0,,,2200.0,345355.0,10.128295497226617,5.973411371237458,2702602.0,46338.0,19.0,7.4,25481.0
Highland Beach,FL,Palm Beach County,3500.0,,,4050.0,572562.0,10.128295497226617,5.973411371237458,1426772.0,57256.0,13.4,7.4,36303.0
Longboat Key,FL,Sarasota County,5000.0,,,5000.0,654994.0,10.128295497226617,5.973411371237458,404839.0,55236.0,10.5,5.7,37054.0
