country,year,actual_top_crop,predicted_crop,prediction_probability
saudiarabia,2003,Potato,Maize,0.34
saudiarabia,2004,Potato,Maize,0.34
saudiarabia,2005,Potato,Maize,0.34
saudiarabia,2006,Potato,Maize,0.34
saudiarabia,2007,Potato,Maize,0.34
saudiarabia,2008,Potato,Maize,0.34
saudiarabia,2009,Potato,Maize,0.34
saudiarabia,2010,Potato,Maize,0.34
saudiarabia,2011,Potato,Maize,0.34
saudiarabia,2012,Potato,Maize,0.34
saudiarabia,2013,Potato,Maize,0.34
senegal,1990,Potato,Maize,0.34
senegal,1991,Potato,Maize,0.34
senegal,1992,Potato,Maize,0.34
senegal,1993,Potato,Maize,0.34
senegal,1994,Potato,Maize,0.34
senegal,1995,Potato,Maize,0.34
senegal,1996,Potato,Maize,0.34
senegal,1997,Potato,Maize,0.34
senegal,1998,Potato,Maize,0.34
senegal,1999,Potato,Maize,0.34
senegal,2000,Potato,Maize,0.34
senegal,2001,Potato,Maize,0.34
senegal,2002,Potato,Maize,0.34
senegal,2003,Potato,Maize,0.34
senegal,2004,Potato,Maize,0.34
senegal,2005,Potato,Maize,0.34
senegal,2006,Potato,Maize,0.34
senegal,2007,Potato,Maize,0.34
senegal,2008,Potato,Maize,0.34
senegal,2009,Potato,Maize,0.34
senegal,2010,Potato,Maize,0.34
senegal,2011,Potato,Maize,0.34
senegal,2012,Potato,Maize,0.34
senegal,2013,Potato,Maize,0.34
serbia,2006,Potato,Barley,0.28
serbia,2007,Potato,Barley,0.28
serbia,2008,Potato,Barley,0.28
serbia,2009,Potato,Barley,0.28
serbia,2010,Potato,Barley,0.28
serbia,2011,Potato,Barley,0.28
serbia,2012,Potato,Barley,0.28
serbia,2013,Potato,Barley,0.28
sierraleone,1990,Maize,Maize,0.67
sierraleone,1991,Maize,Maize,0.67
sierraleone,1992,Maize,Maize,0.67
sierraleone,1993,Maize,Maize,0.67
sierraleone,1994,Maize,Maize,0.67
sierraleone,1995,Maize,Maize,0.67
sierraleone,1996,Maize,Maize,0.67
sierraleone,1997,Maize,Maize,0.67
sierraleone,1998,Maize,Maize,0.67
sierraleone,1999,Maize,Maize,0.67
sierraleone,2000,Sorghum,Maize,0.59
sierraleone,2001,Sorghum,Maize,0.59
sierraleone,2002,Sorghum,Maize,0.59
sierraleone,2003,Sorghum,Maize,0.59
sierraleone,2004,Sorghum,Maize,0.59
sierraleone,2005,Sorghum,Maize,0.59
sierraleone,2006,Maize,Maize,0.67
sierraleone,2007,Sorghum,Maize,0.59
sierraleone,2008,Sorghum,Maize,0.59
sierraleone,2009,Sorghum,Maize,0.59
sierraleone,2010,Maize,Maize,0.67
sierraleone,2011,Maize,Maize,0.67
sierraleone,2012,Maize,Maize,0.67
sierraleone,2013,Maize,Maize,0.67
slovakia,1993,Potato,Barley,0.28
slovakia,1994,Potato,Barley,0.28
slovakia,1995,Potato,Barley,0.28
slovakia,1996,Potato,Barley,0.28
slovakia,1997,Potato,Barley,0.28
slovakia,1998,Potato,Barley,0.28
slovakia,1999,Potato,Barley,0.28
slovakia,2000,Potato,Barley,0.28
slovakia,2001,Potato,Barley,0.28
slovakia,2002,Potato,Barley,0.28
slovakia,2003,Potato,Barley,0.28
slovakia,2004,Potato,Barley,0.28
slovakia,2005,Potato,Barley,0.28
slovakia,2006,Potato,Barley,0.28
slovakia,2007,Potato,Barley,0.28
slovakia,2008,Potato,Barley,0.28
slovakia,2009,Potato,Barley,0.28
slovakia,2010,Potato,Barley,0.28
slovakia,2011,Potato,Barley,0.28
slovakia,2012,Potato,Barley,0.28
slovakia,2013,Potato,Barley,0.28
slovenia,1992,Potato,Barley,0.28
slovenia,1993,Potato,Barley,0.28
slovenia,1994,Potato,Barley,0.28
slovenia,1995,Potato,Barley,0.28
slovenia,1996,Potato,Barley,0.28
slovenia,1997,Potato,Barley,0.28
slovenia,1998,Potato,Barley,0.28
slovenia,1999,Potato,Barley,0.28
slovenia,2000,Potato,Barley,0.28
slovenia,2001,Potato,Barley,0.28
slovenia,2002,Potato,Barley,0.28
slovenia,2003,Potato,Barley,0.28
slovenia,2004,Potato,Barley,0.28
slovenia,2005,Potato,Barley,0.28
slovenia,2006,Potato,Barley,0.28
slovenia,2007,Potato,Barley,0.28
slovenia,2008,Potato,Barley,0.28
slovenia,2009,Potato,Barley,0.28
slovenia,2010,Potato,Barley,0.28
slovenia,2011,Potato,Barley,0.28
slovenia,2012,Potato,Barley,0.28
slovenia,2013,Potato,Barley,0.28
somalia,1990,Maize,Maize,0.67
somalia,1991,Maize,Maize,0.67
somalia,1992,Maize,Maize,0.67
somalia,1993,Maize,Maize,0.67
somalia,1994,Maize,Maize,0.67
somalia,1995,Maize,Maize,0.67
somalia,1996,Maize,Maize,0.67
somalia,1997,Maize,Maize,0.67
somalia,1998,Maize,Maize,0.67
somalia,1999,Maize,Maize,0.67
somalia,2000,Maize,Maize,0.67
somalia,2001,Maize,Maize,0.67
somalia,2002,Maize,Maize,0.67
somalia,2003,Maize,Maize,0.67
somalia,2004,Maize,Maize,0.67
somalia,2005,Maize,Maize,0.67
somalia,2006,Maize,Maize,0.67
somalia,2007,Maize,Maize,0.67
somalia,2008,Maize,Maize,0.67
somalia,2009,Maize,Maize,0.67
somalia,2010,Maize,Maize,0.67
somalia,2011,Maize,Maize,0.67
somalia,2012,Maize,Maize,0.67
somalia,2013,Maize,Maize,0.67
southafrica,1990,Potato,Potato,0.23
southafrica,1991,Potato,Maize,0.22
southafrica,1992,Potato,Maize,0.31
southafrica,1993,Potato,Maize,0.22
southafrica,1994,Potato,Potato,0.23
southafrica,1995,Potato,Maize,0.22
southafrica,1996,Potato,Potato,0.23
southafrica,1997,Potato,Potato,0.23
southafrica,1998,Potato,Maize,0.22
southafrica,1999,Potato,Maize,0.22
southafrica,2000,Potato,Potato,0.23
southafrica,2001,Potato,Maize,0.22
southafrica,2002,Potato,Maize,0.22
southafrica,2003,Potato,Maize,0.23
southafrica,2004,Potato,Maize,0.22
southafrica,2005,Potato,Maize,0.23
southafrica,2006,Potato,Potato,0.23
southafrica,2007,Potato,Maize,0.22
southafrica,2008,Potato,Maize,0.22
southafrica,2009,Potato,Potato,0.23
southafrica,2010,Potato,Maize,0.22
southafrica,2011,Potato,Potato,0.23
southafrica,2012,Potato,Maize,0.22
southafrica,2013,Potato,Potato,0.23
southsudan,2012,Sorghum,Maize,0.67
southsudan,2013,Sorghum,Maize,0.67
spain,1990,Potato,Barley,0.33
spain,1991,Potato,Wheat,0.26
spain,1992,Potato,Wheat,0.26
spain,1993,Potato,Wheat,0.26
spain,1994,Potato,Barley,0.33
spain,1995,Potato,Barley,0.33
spain,1996,Potato,Wheat,0.26
spain,1997,Potato,Barley,0.33
spain,1998,Potato,Barley,0.33
spain,1999,Potato,Barley,0.33
spain,2000,Potato,Barley,0.33
spain,2001,Potato,Barley,0.33
spain,2002,Potato,Barley,0.33
spain,2003,Potato,Barley,0.33
spain,2004,Potato,Barley,0.33
spain,2005,Potato,Barley,0.33
spain,2006,Potato,Barley,0.33
spain,2007,Potato,Barley,0.33
spain,2008,Potato,Barley,0.33
spain,2009,Potato,Barley,0.33
spain,2010,Potato,Wheat,0.26
spain,2011,Potato,Barley,0.33
spain,2012,Potato,Barley,0.33
spain,2013,Potato,Barley,0.33
srilanka,1990,Potato,Maize,0.34
srilanka,1991,Potato,Maize,0.34
srilanka,1992,Potato,Maize,0.34
srilanka,1993,Potato,Maize,0.34
srilanka,1994,Potato,Maize,0.34
srilanka,1995,Potato,Maize,0.34
srilanka,1996,Potato,Maize,0.34
srilanka,1997,Potato,Maize,0.34
srilanka,1998,Potato,Maize,0.34
srilanka,1999,Potato,Maize,0.34
srilanka,2000,Potato,Maize,0.34
srilanka,2001,Potato,Maize,0.34
srilanka,2002,Potato,Maize,0.34
srilanka,2003,Potato,Maize,0.34
srilanka,2004,Potato,Maize,0.34
srilanka,2005,Potato,Maize,0.34
srilanka,2006,Potato,Maize,0.34
srilanka,2007,Potato,Maize,0.34
srilanka,2008,Potato,Maize,0.34
srilanka,2009,Potato,Maize,0.34
srilanka,2010,Potato,Maize,0.34
srilanka,2011,Potato,Maize,0.34
srilanka,2012,Potato,Maize,0.34
srilanka,2013,Potato,Maize,0.34
sudan,2012,Potato,Maize,0.34
sudan,2013,Potato,Maize,0.34
suriname,1990,Maize,Maize,0.67
suriname,1991,Maize,Maize,0.67
suriname,1992,Maize,Maize,0.67
suriname,1993,Maize,Maize,0.67
suriname,1994,Maize,Maize,0.67
suriname,1995,Maize,Maize,0.67
suriname,1996,Maize,Maize,0.67
suriname,1997,Maize,Maize,0.67
suriname,1998,Maize,Maize,0.67
suriname,1999,Maize,Maize,0.67
suriname,2000,Maize,Maize,0.67
suriname,2001,Maize,Maize,0.67
suriname,2002,Maize,Maize,0.67
suriname,2003,Maize,Maize,0.67
suriname,2004,Maize,Maize,0.67
suriname,2005,Maize,Maize,0.67
suriname,2006,Maize,Maize,0.67
suriname,2007,Maize,Maize,0.67
suriname,2008,Maize,Maize,0.67
suriname,2009,Maize,Maize,0.67
suriname,2010,Maize,Maize,0.67
suriname,2011,Maize,Maize,0.67
suriname,2012,Maize,Maize,0.67
suriname,2013,Maize,Maize,0.67
sweden,1990,Potato,Barley,0.28
sweden,1991,Potato,Barley,0.28
sweden,1992,Potato,Barley,0.28
sweden,1993,Potato,Barley,0.28
sweden,1994,Potato,Barley,0.28
sweden,1995,Potato,Barley,0.28
sweden,1996,Potato,Barley,0.28
sweden,1997,Potato,Barley,0.28
sweden,1998,Potato,Barley,0.28
sweden,1999,Potato,Barley,0.28
sweden,2000,Potato,Barley,0.28
sweden,2001,Potato,Barley,0.28
sweden,2002,Potato,Barley,0.28
sweden,2003,Potato,Barley,0.28
sweden,2004,Potato,Barley,0.28
sweden,2005,Potato,Barley,0.28
sweden,2006,Potato,Barley,0.28
sweden,2007,Potato,Barley,0.28
sweden,2008,Potato,Barley,0.28
sweden,2009,Potato,Barley,0.28
sweden,2010,Potato,Barley,0.28
sweden,2011,Potato,Barley,0.28
sweden,2012,Potato,Barley,0.28
sweden,2013,Potato,Barley,0.28
switzerland,1990,Potato,Barley,0.28
switzerland,1991,Potato,Barley,0.28
switzerland,1992,Potato,Barley,0.28
switzerland,1993,Potato,Barley,0.28
switzerland,1994,Potato,Barley,0.28
switzerland,1995,Potato,Barley,0.28
switzerland,1996,Potato,Barley,0.28
switzerland,1997,Potato,Barley,0.28
switzerland,1998,Potato,Barley,0.28
switzerland,1999,Potato,Barley,0.28
switzerland,2000,Potato,Barley,0.28
switzerland,2001,Potato,Barley,0.28
switzerland,2002,Potato,Barley,0.28
switzerland,2003,Potato,Barley,0.28
switzerland,2004,Potato,Barley,0.28
switzerland,2005,Potato,Barley,0.28
switzerland,2006,Potato,Barley,0.28
switzerland,2007,Potato,Barley,0.28
switzerland,2008,Potato,Barley,0.28
switzerland,2009,Potato,Barley,0.28
switzerland,2010,Potato,Barley,0.28
switzerland,2011,Potato,Barley,0.28
switzerland,2012,Potato,Barley,0.28
switzerland,2013,Potato,Barley,0.28
syrianarabrepublic,1990,Potato,Maize,0.31
syrianarabrepublic,1991,Potato,Maize,0.31
syrianarabrepublic,1992,Potato,Maize,0.22
syrianarabrepublic,1993,Potato,Maize,0.31
syrianarabrepublic,1994,Potato,Maize,0.31
syrianarabrepublic,1995,Potato,Maize,0.31
syrianarabrepublic,1996,Potato,Maize,0.31
syrianarabrepublic,1997,Potato,Maize,0.23
syrianarabrepublic,1998,Potato,Maize,0.34
syrianarabrepublic,1999,Potato,Maize,0.34
syrianarabrepublic,2000,Potato,Maize,0.31
syrianarabrepublic,2001,Potato,Maize,0.34
syrianarabrepublic,2002,Potato,Maize,0.31
syrianarabrepublic,2003,Potato,Maize,0.31
syrianarabrepublic,2004,Potato,Maize,0.31
syrianarabrepublic,2005,Potato,Maize,0.31
syrianarabrepublic,2006,Potato,Maize,0.31
syrianarabrepublic,2007,Potato,Maize,0.31
syrianarabrepublic,2008,Potato,Maize,0.34
syrianarabrepublic,2009,Potato,Maize,0.34
syrianarabrepublic,2010,Potato,Maize,0.33
syrianarabrepublic,2011,Potato,Maize,0.31
syrianarabrepublic,2012,Potato,Maize,0.34
syrianarabrepublic,2013,Potato,Maize,0.34
tajikistan,1992,Potato,Barley,0.28
tajikistan,1993,Potato,Barley,0.28
tajikistan,1994,Potato,Barley,0.28
tajikistan,1995,Potato,Barley,0.28
tajikistan,1996,Potato,Barley,0.28
tajikistan,1997,Potato,Barley,0.28
tajikistan,1998,Potato,Barley,0.28
tajikistan,1999,Potato,Barley,0.28
tajikistan,2000,Potato,Barley,0.28
tajikistan,2001,Potato,Barley,0.28
tajikistan,2002,Potato,Barley,0.28
tajikistan,2003,Potato,Barley,0.28
tajikistan,2004,Potato,Barley,0.28
tajikistan,2005,Potato,Barley,0.28
tajikistan,2006,Potato,Barley,0.28
tajikistan,2007,Potato,Barley,0.28
tajikistan,2008,Potato,Barley,0.28
tajikistan,2009,Potato,Barley,0.28
tajikistan,2010,Potato,Barley,0.28
tajikistan,2011,Potato,Barley,0.28
tajikistan,2012,Potato,Barley,0.28
tajikistan,2013,Potato,Barley,0.28
thailand,1990,Potato,Maize,0.34
thailand,1991,Potato,Maize,0.34
thailand,1992,Potato,Maize,0.34
thailand,1993,Potato,Maize,0.34
thailand,1994,Potato,Maize,0.34
thailand,1995,Potato,Maize,0.34
thailand,1996,Potato,Maize,0.34
thailand,1997,Potato,Maize,0.34
thailand,1998,Potato,Maize,0.34
thailand,1999,Potato,Maize,0.34
thailand,2000,Potato,Maize,0.34
thailand,2001,Potato,Maize,0.34
thailand,2002,Potato,Maize,0.34
thailand,2003,Potato,Maize,0.34
thailand,2004,Potato,Maize,0.34
thailand,2005,Potato,Maize,0.34
thailand,2006,Potato,Maize,0.34
thailand,2007,Potato,Maize,0.34
thailand,2008,Potato,Maize,0.34
thailand,2009,Potato,Maize,0.34
thailand,2010,Potato,Maize,0.34
thailand,2011,Potato,Maize,0.34
thailand,2012,Potato,Maize,0.34
thailand,2013,Potato,Maize,0.34
theformeryugoslavrepublicofmacedonia,1992,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1993,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1994,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1995,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1996,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1997,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1998,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,1999,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2000,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2001,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2002,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2003,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2004,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2005,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2006,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2007,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2008,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2009,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2010,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2011,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2012,Potato,Barley,0.28
theformeryugoslavrepublicofmacedonia,2013,Potato,Barley,0.28
timorleste,1990,Potato,Maize,0.34
timorleste,1991,Potato,Maize,0.34
timorleste,1992,Potato,Maize,0.34
timorleste,1993,Potato,Maize,0.34
timorleste,1994,Maize,Maize,0.74
timorleste,1995,Maize,Maize,0.74
timorleste,1996,Maize,Maize,0.74
timorleste,1997,Maize,Maize,0.74
timorleste,1998,Maize,Maize,0.74
timorleste,1999,Potato,Maize,0.34
timorleste,2000,Potato,Maize,0.34
timorleste,2001,Potato,Maize,0.34
timorleste,2002,Potato,Maize,0.34
timorleste,2003,Potato,Maize,0.34
timorleste,2004,Potato,Maize,0.34
timorleste,2005,Potato,Maize,0.34
timorleste,2006,Potato,Maize,0.34
timorleste,2007,Potato,Maize,0.34
timorleste,2008,Potato,Maize,0.34
timorleste,2009,Potato,Maize,0.34
timorleste,2010,Maize,Maize,0.74
timorleste,2011,Maize,Maize,0.74
timorleste,2012,Potato,Maize,0.34
timorleste,2013,Maize,Maize,0.74
togo,1990,Maize,Maize,0.74
togo,1991,Maize,Maize,0.74
togo,1992,Maize,Maize,0.74
togo,1993,Maize,Maize,0.74
togo,1994,Maize,Maize,0.74
togo,1995,Sorghum,Maize,0.67
togo,1996,Maize,Maize,0.74
togo,1997,Maize,Maize,0.74
togo,1998,Maize,Maize,0.74
togo,1999,Maize,Maize,0.74
togo,2000,Maize,Maize,0.74
togo,2001,Maize,Maize,0.74
togo,2002,Maize,Maize,0.74
togo,2003,Maize,Maize,0.74
togo,2004,Maize,Maize,0.74
togo,2005,Maize,Maize,0.74
togo,2006,Maize,Maize,0.74
togo,2007,Maize,Maize,0.74
togo,2008,Maize,Maize,0.74
togo,2009,Maize,Maize,0.74
togo,2010,Maize,Maize,0.74
togo,2011,Maize,Maize,0.74
togo,2012,Maize,Maize,0.74
togo,2013,Sorghum,Maize,0.67
trinidadandtobago,1990,Maize,Maize,0.74
trinidadandtobago,1991,Maize,Maize,0.74
trinidadandtobago,1992,Maize,Maize,0.74
trinidadandtobago,1993,Maize,Maize,0.74
trinidadandtobago,1994,Maize,Maize,0.74
trinidadandtobago,1995,Maize,Maize,0.74
trinidadandtobago,1996,Maize,Maize,0.74
trinidadandtobago,1997,Maize,Maize,0.74
trinidadandtobago,1998,Maize,Maize,0.74
trinidadandtobago,1999,Maize,Maize,0.74
trinidadandtobago,2000,Maize,Maize,0.74
trinidadandtobago,2001,Maize,Maize,0.74
trinidadandtobago,2002,Maize,Maize,0.74
trinidadandtobago,2003,Maize,Maize,0.74
trinidadandtobago,2004,Maize,Maize,0.74
trinidadandtobago,2005,Maize,Maize,0.74
trinidadandtobago,2006,Maize,Maize,0.74
trinidadandtobago,2007,Maize,Maize,0.74
trinidadandtobago,2008,Maize,Maize,0.74
trinidadandtobago,2009,Maize,Maize,0.74
trinidadandtobago,2010,Maize,Maize,0.74
trinidadandtobago,2011,Maize,Maize,0.74
trinidadandtobago,2012,Maize,Maize,0.74
trinidadandtobago,2013,Maize,Maize,0.74
tunisia,1990,Potato,Maize,0.31
tunisia,1991,Potato,Maize,0.23
tunisia,1992,Potato,Maize,0.23
tunisia,1993,Potato,Maize,0.31
tunisia,1994,Potato,Maize,0.38
tunisia,1995,Potato,Maize,0.31
tunisia,1996,Potato,Maize,0.31
tunisia,1997,Potato,Maize,0.34
tunisia,1998,Potato,Maize,0.31
tunisia,1999,Potato,Maize,0.38
tunisia,2000,Potato,Maize,0.34
tunisia,2001,Potato,Maize,0.38
tunisia,2002,Potato,Maize,0.34
tunisia,2003,Potato,Maize,0.38
tunisia,2004,Potato,Maize,0.31
tunisia,2005,Potato,Maize,0.31
tunisia,2006,Potato,Maize,0.34
tunisia,2007,Potato,Maize,0.34
tunisia,2008,Potato,Maize,0.34
tunisia,2009,Potato,Maize,0.34
tunisia,2010,Potato,Maize,0.34
tunisia,2011,Potato,Maize,0.34
tunisia,2012,Potato,Maize,0.38
tunisia,2013,Potato,Maize,0.38
turkey,1990,Potato,Wheat,0.26
turkey,1991,Potato,Wheat,0.26
turkey,1992,Potato,Barley,0.28
turkey,1993,Potato,Wheat,0.26
turkey,1994,Potato,Barley,0.33
turkey,1995,Potato,Wheat,0.26
turkey,1996,Potato,Wheat,0.26
turkey,1997,Potato,Wheat,0.26
turkey,1998,Potato,Barley,0.33
turkey,1999,Potato,Barley,0.33
turkey,2000,Potato,Wheat,0.26
turkey,2001,Potato,Barley,0.33
turkey,2002,Potato,Wheat,0.26
turkey,2003,Potato,Wheat,0.26
turkey,2004,Potato,Wheat,0.26
turkey,2005,Potato,Wheat,0.26
turkey,2006,Potato,Wheat,0.26
turkey,2007,Potato,Barley,0.33
turkey,2008,Potato,Barley,0.33
turkey,2009,Potato,Barley,0.33
turkey,2010,Potato,Barley,0.33
turkey,2011,Potato,Wheat,0.26
turkey,2012,Potato,Barley,0.33
turkey,2013,Potato,Barley,0.33
turkmenistan,1992,Potato,Maize,0.34
turkmenistan,1993,Potato,Maize,0.34
turkmenistan,1994,Maize,Maize,0.74
turkmenistan,1995,Potato,Maize,0.34
turkmenistan,1996,Potato,Maize,0.34
turkmenistan,1997,Potato,Maize,0.34
turkmenistan,1998,Potato,Maize,0.34
turkmenistan,1999,Potato,Maize,0.34
turkmenistan,2000,Potato,Maize,0.34
turkmenistan,2001,Potato,Maize,0.34
turkmenistan,2002,Potato,Maize,0.34
turkmenistan,2003,Potato,Maize,0.34
turkmenistan,2004,Potato,Maize,0.34
turkmenistan,2005,Potato,Maize,0.34
turkmenistan,2006,Potato,Maize,0.34
turkmenistan,2007,Potato,Maize,0.34
turkmenistan,2008,Potato,Maize,0.34
turkmenistan,2009,Potato,Maize,0.34
turkmenistan,2010,Potato,Maize,0.34
turkmenistan,2011,Potato,Maize,0.34
turkmenistan,2012,Potato,Maize,0.34
turkmenistan,2013,Potato,Maize,0.34
uganda,1990,Potato,Maize,0.34
uganda,1991,Potato,Maize,0.34
uganda,1992,Potato,Maize,0.34
uganda,1993,Potato,Maize,0.34
uganda,1994,Potato,Maize,0.34
uganda,1995,Potato,Maize,0.34
uganda,1996,Potato,Maize,0.34
uganda,1997,Potato,Maize,0.34
uganda,1998,Potato,Maize,0.34
uganda,1999,Potato,Maize,0.34
uganda,2000,Potato,Maize,0.34
uganda,2001,Potato,Maize,0.34
uganda,2002,Potato,Maize,0.34
uganda,2003,Potato,Maize,0.34
uganda,2004,Potato,Maize,0.34
uganda,2005,Potato,Maize,0.34
uganda,2006,Potato,Maize,0.34
uganda,2007,Potato,Maize,0.34
uganda,2008,Potato,Maize,0.34
uganda,2009,Potato,Maize,0.34
uganda,2010,Potato,Maize,0.34
uganda,2011,Potato,Maize,0.34
uganda,2012,Potato,Maize,0.34
uganda,2013,Potato,Maize,0.34
ukraine,1992,Potato,Barley,0.28
ukraine,1993,Potato,Barley,0.28
ukraine,1994,Potato,Barley,0.28
ukraine,1995,Potato,Barley,0.28
ukraine,1996,Potato,Barley,0.28
ukraine,1997,Potato,Barley,0.28
ukraine,1998,Potato,Barley,0.28
ukraine,1999,Potato,Barley,0.28
ukraine,2000,Potato,Barley,0.28
ukraine,2001,Potato,Barley,0.28
ukraine,2002,Potato,Barley,0.28
ukraine,2003,Potato,Barley,0.28
ukraine,2004,Potato,Barley,0.28
ukraine,2005,Potato,Barley,0.28
ukraine,2006,Potato,Barley,0.28
ukraine,2007,Potato,Barley,0.28
ukraine,2008,Potato,Barley,0.28
ukraine,2009,Potato,Barley,0.28
ukraine,2010,Potato,Barley,0.28
ukraine,2011,Potato,Barley,0.28
ukraine,2012,Potato,Barley,0.28
ukraine,2013,Potato,Barley,0.28
unitedarabemirates,1990,Potato,Maize,0.34
unitedarabemirates,1991,Maize,Maize,0.67
unitedarabemirates,1992,Maize,Maize,0.67
unitedarabemirates,1993,Maize,Maize,0.67
unitedarabemirates,1994,Potato,Maize,0.34
unitedarabemirates,1995,Maize,Maize,0.67
unitedarabemirates,1996,Potato,Maize,0.34
unitedarabemirates,1997,Potato,Maize,0.34
unitedarabemirates,1998,Maize,Maize,0.67
unitedarabemirates,1999,Maize,Maize,0.67
unitedarabemirates,2000,Maize,Maize,0.67
unitedarabemirates,2001,Potato,Maize,0.34
unitedarabemirates,2002,Maize,Maize,0.67
unitedarabemirates,2003,Potato,Maize,0.34
unitedarabemirates,2004,Potato,Maize,0.34
unitedarabemirates,2005,Potato,Maize,0.34
unitedarabemirates,2006,Potato,Maize,0.34
unitedarabemirates,2007,Maize,Maize,0.67
unitedarabemirates,2008,Maize,Maize,0.67
unitedarabemirates,2009,Maize,Maize,0.67
unitedarabemirates,2010,Potato,Maize,0.34
unitedarabemirates,2011,Potato,Maize,0.34
unitedarabemirates,2012,Potato,Maize,0.34
unitedarabemirates,2013,Maize,Maize,0.67
unitedkingdom,1990,Potato,Barley,0.28
unitedkingdom,1991,Potato,Barley,0.28
unitedkingdom,1992,Potato,Barley,0.28
unitedkingdom,1993,Potato,Barley,0.28
unitedkingdom,1994,Potato,Barley,0.28
unitedkingdom,1995,Potato,Barley,0.28
unitedkingdom,1996,Potato,Barley,0.28
unitedkingdom,1997,Potato,Barley,0.28
unitedkingdom,1998,Potato,Barley,0.28
unitedkingdom,1999,Potato,Barley,0.28
unitedkingdom,2000,Potato,Barley,0.28
unitedkingdom,2001,Potato,Barley,0.28
unitedkingdom,2002,Potato,Barley,0.28
unitedkingdom,2003,Potato,Barley,0.28
unitedkingdom,2004,Potato,Barley,0.28
unitedkingdom,2005,Potato,Barley,0.28
unitedkingdom,2006,Potato,Barley,0.28
unitedkingdom,2007,Potato,Barley,0.28
unitedkingdom,2008,Potato,Barley,0.28
unitedkingdom,2009,Potato,Barley,0.28
unitedkingdom,2010,Potato,Barley,0.28
unitedkingdom,2011,Potato,Barley,0.28
unitedkingdom,2012,Potato,Barley,0.28
unitedkingdom,2013,Potato,Barley,0.28
unitedrepublicoftanzania,1990,Potato,Maize,0.34
unitedrepublicoftanzania,1991,Potato,Maize,0.34
unitedrepublicoftanzania,1992,Potato,Maize,0.34
unitedrepublicoftanzania,1993,Potato,Maize,0.34
unitedrepublicoftanzania,1994,Potato,Maize,0.34
unitedrepublicoftanzania,1995,Potato,Maize,0.34
unitedrepublicoftanzania,1996,Potato,Maize,0.34
unitedrepublicoftanzania,1997,Potato,Maize,0.34
unitedrepublicoftanzania,1998,Potato,Maize,0.34
unitedrepublicoftanzania,1999,Potato,Maize,0.34
unitedrepublicoftanzania,2000,Potato,Maize,0.34
unitedrepublicoftanzania,2001,Potato,Maize,0.34
unitedrepublicoftanzania,2002,Potato,Maize,0.34
unitedrepublicoftanzania,2003,Potato,Maize,0.34
unitedrepublicoftanzania,2004,Potato,Maize,0.34
unitedrepublicoftanzania,2005,Potato,Maize,0.34
unitedrepublicoftanzania,2006,Potato,Maize,0.34
unitedrepublicoftanzania,2007,Potato,Maize,0.34
unitedrepublicoftanzania,2008,Potato,Maize,0.34
unitedrepublicoftanzania,2009,Potato,Maize,0.34
unitedrepublicoftanzania,2010,Potato,Maize,0.34
unitedrepublicoftanzania,2011,Potato,Maize,0.34
unitedrepublicoftanzania,2012,Potato,Maize,0.34
unitedrepublicoftanzania,2013,Potato,Maize,0.34
unitedstatesofamerica,1990,Potato,Barley,0.33
unitedstatesofamerica,1991,Potato,Wheat,0.26
unitedstatesofamerica,1992,Potato,Wheat,0.26
unitedstatesofamerica,1993,Potato,Wheat,0.26
unitedstatesofamerica,1994,Potato,Wheat,0.26
unitedstatesofamerica,1995,Potato,Wheat,0.26
unitedstatesofamerica,1996,Potato,Wheat,0.26
unitedstatesofamerica,1997,Potato,Wheat,0.26
unitedstatesofamerica,1998,Potato,Barley,0.33
unitedstatesofamerica,1999,Potato,Barley,0.33
unitedstatesofamerica,2000,Potato,Wheat,0.26
unitedstatesofamerica,2001,Potato,Barley,0.33
unitedstatesofamerica,2002,Potato,Wheat,0.26
unitedstatesofamerica,2003,Potato,Wheat,0.26
unitedstatesofamerica,2004,Potato,Wheat,0.26
unitedstatesofamerica,2005,Potato,Barley,0.33
unitedstatesofamerica,2006,Potato,Barley,0.33
unitedstatesofamerica,2007,Potato,Barley,0.33
unitedstatesofamerica,2008,Potato,Wheat,0.26
