data_type,feature,bins,sample_size,good,bad,bin_bad_rate,total_bad_rate,woe,bin_iv,bin_ks,iv,ksmax,lift,cum_lift
train,pac_v5_x27,"(0.108, 0.137]",139626,113669,25957,18.590%,20.454%,-0.1187,0.0027,0.069914533,0.0313,0.0724,0.9088889209,0.8609675696
train,pac_v5_x27,"(0.137, 0.163]",139625,111349,28276,20.251%,20.454%,-0.0125,0,0.0724049763,0.0313,0.0724,0.9900962049,0.9040101398
train,pac_v5_x27,"(0.163, 0.197]",139622,109431,30191,21.623%,20.454%,0.0704,0.001,0.0580306835,0.0313,0.0724,1.057173462,0.9423001475
train,pac_v5_x27,"(0.197, 0.779]",139623,104473,35150,25.175%,20.454%,0.2689,0.0156,0,0.0313,0.0724,1.230809878,1.000001432
train,pac_v5_x28,"(0.00398, 0.114]",139624,119492,20132,14.419%,20.454%,-0.4228,0.0314,0.0741870317,0.0553,0.0956,0.7049356188,0.7049356188
train,pac_v5_x28,"(0.114, 0.149]",139626,113496,26130,18.714%,20.454%,-0.1105,0.0024,0.0955722944,0.0553,0.0956,0.9149465464,0.8099418346
train,pac_v5_x28,"(0.149, 0.181]",139623,110505,29118,20.855%,20.454%,0.0245,0.0001,0.0906463116,0.0553,0.0956,1.019593799,0.8798251554
train,pac_v5_x28,"(0.181, 0.222]",139631,107744,31887,22.837%,20.454%,0.1406,0.0041,0.0613569303,0.0553,0.0956,1.116488933,0.9389932184
train,pac_v5_x28,"(0.222, 0.854]",139619,104092,35527,25.446%,20.454%,0.2832,0.0174,0,0.0553,0.0956,1.244046523,1.000001432
train,pac_v5_x29,"(0.00468, 0.116]",139626,119130,20496,14.679%,20.454%,-0.4018,0.0285,0.0709860392,0.0519,0.096,0.7176710453,0.7176710453
train,pac_v5_x29,"(0.116, 0.147]",139626,113906,25720,18.421%,20.454%,-0.1299,0.0032,0.095980872,0.0519,0.096,0.9005903243,0.8091306848
train,pac_v5_x29,"(0.147, 0.175]",139622,110131,29491,21.122%,20.454%,0.0406,0.0003,0.08776926,0.0519,0.096,1.032662136,0.8836397456
train,pac_v5_x29,"(0.175, 0.209]",139624,107679,31945,22.879%,20.454%,0.143,0.0043,0.0579566514,0.0519,0.096,1.118575817,0.942373553
train,pac_v5_x29,"(0.209, 0.956]",139625,104483,35142,25.169%,20.454%,0.2685,0.0156,0,0.0519,0.096,1.230512125,1.000001432
train,pac_v5_x30,"(0.00997, 0.137]",139626,116912,22714,16.268%,20.454%,-0.2803,0.0144,0.0514591449,0.0254,0.0663,0.7953347055,0.7953347055
train,pac_v5_x30,"(0.137, 0.166]",139628,112750,26878,19.250%,20.454%,-0.0757,0.0011,0.0662627444,0.0254,0.0663,0.9411244173,0.8682300835
train,pac_v5_x30,"(0.166, 0.19]",139628,110337,29291,20.978%,20.454%,0.0319,0.0002,0.0598227028,0.0254,0.0663,1.025614827,0.920691915
train,pac_v5_x30,"(0.19, 0.22]",139618,108925,30693,21.984%,20.454%,0.0915,0.0017,0.0410216845,0.0254,0.0663,1.074782375,0.9592125986
train,pac_v5_x30,"(0.22, 0.785]",139623,106405,33218,23.791%,20.454%,0.194,0.008,0,0.0254,0.0663,1.163159105,1.000001432
valid,aft_v5_f0,"(0.0292, 0.148]",59708,48753,10955,18.348%,20.452%,-0.1347,0.0035,0.0258182112,0.0119,0.0417,0.8970856212,0.8970856212
valid,aft_v5_f0,"(0.148, 0.172]",59571,47817,11754,19.731%,20.452%,-0.0449,0.0004,0.0346466499,0.0119,0.0417,0.9647278896,0.9308679095
valid,aft_v5_f0,"(0.172, 0.192]",60298,48308,11990,19.885%,20.452%,-0.0353,0.0002,0.0416814375,0.0119,0.0417,0.9722329006,0.9447573622
valid,aft_v5_f0,"(0.192, 0.218]",59513,47287,12226,20.543%,20.452%,0.0056,0,0.040569713,0.0119,0.0417,1.004445983,0.9596147334
valid,aft_v5_f0,"(0.218, 0.743]",60106,45838,14268,23.738%,20.452%,0.1912,0.0078,0,0.0119,0.0417,1.160644751,1
valid,aft_v5_f1,"(0.0, 0.21]",59741,49322,10419,17.440%,20.452%,-0.1965,0.0073,0.0369724629,0.0186,0.0528,0.8527222361,0.8527222361
valid,aft_v5_f1,"(0.21, 0.24]",59445,47924,11521,19.381%,20.452%,-0.0672,0.0009,0.050062331,0.0186,0.0528,0.9476083594,0.9000474723
valid,aft_v5_f1,"(0.24, 0.265]",59755,47669,12086,20.226%,20.452%,-0.014,0,0.0528476794,0.0186,0.0528,0.9889227711,0.9297262127
valid,aft_v5_f1,"(0.265, 0.297]",60297,47666,12631,20.948%,20.452%,0.0302,0.0002,0.0467141752,0.0186,0.0528,1.024226641,0.9535438852
valid,aft_v5_f1,"(0.297, 0.784]",59953,45417,14536,24.246%,20.452%,0.219,0.0102,0,0.0186,0.0528,1.185463079,1.000016712
valid,aft_v5_f2,"(0.0272, 0.152]",60067,49458,10609,17.662%,20.452%,-0.1812,0.0062,0.0344354734,0.0184,0.0536,0.8635600552,0.8635600552
valid,aft_v5_f2,"(0.152, 0.172]",59408,48061,11347,19.100%,20.452%,-0.0853,0.0014,0.0509410452,0.0184,0.0536,0.9338780353,0.8985251153
valid,aft_v5_f2,"(0.172, 0.189]",60146,47975,12171,20.236%,20.452%,-0.0134,0,0.0536196831,0.0184,0.0536,0.9894037463,0.9289557784
valid,aft_v5_f2,"(0.189, 0.213]",59712,47192,12520,20.967%,20.452%,0.0313,0.0002,0.0473051659,0.0184,0.0536,1.025172031,0.9529610968
valid,aft_v5_f2,"(0.213, 0.703]",59862,45316,14546,24.299%,20.452%,0.2219,0.0105,0,0.0184,0.0536,1.188081952,1.000003342
valid,aft_v5_f3,"(0.0, 0.326]",59441,47691,11750,19.768%,20.452%,-0.0426,0.0004,0.0083600381,0.0029,0.0249,0.9665087663,0.9665561519
valid,aft_v5_f3,"(0.326, 0.365]",59873,47907,11966,19.986%,20.452%,-0.0289,0.0002,0.0140976622,0.0029,0.0249,0.9771742564,0.9719084677
valid,aft_v5_f3,"(0.365, 0.394]",59920,48189,11731,19.578%,20.452%,-0.0546,0.0006,0.0248606719,0.0029,0.0249,0.9572321313,0.9670176881
valid,aft_v5_f3,"(0.394, 0.424]",60270,47088,13182,21.872%,20.452%,0.0851,0.0015,0.0072845479,0.0029,0.0249,1.069385162,0.9927911514
valid,aft_v5_f3,"(0.424, 0.95]",59683,47122,12561,21.046%,20.452%,0.0361,0.0003,0,0.0029,0.0249,1.029028987,1.000030082
valid,aft_v5_f4,"(0.0769, 0.308]",60052,50596,9456,15.746%,20.452%,-0.319,0.0185,0.058058077,0.033,0.0737,0.7698994787,0.7698994787
valid,aft_v5_f4,"(0.308, 0.33]",59426,48031,11395,19.175%,20.452%,-0.0804,0.0013,0.0736523481,0.033,0.0737,0.9375444535,0.8532827817
valid,aft_v5_f4,"(0.33, 0.349]",59720,47501,12219,20.460%,20.452%,0.0005,0,0.0735541641,0.033,0.0737,1.000391294,0.9023085542
valid,aft_v5_f4,"(0.349, 0.373]",59859,46176,13683,22.859%,20.452%,0.1419,0.0042,0.0439645182,0.033,0.0737,1.117650219,0.9562293209
valid,aft_v5_f4,"(0.373, 0.981]",60139,45699,14440,24.011%,20.452%,0.2062,0.0091,0,0.033,0.0737,1.173991706,1
valid,aft_v5_f5,"(0.0353, 0.148]",59580,49141,10439,17.521%,20.452%,-0.1909,0.0069,0.0358825149,0.016,0.0458,0.8566677872,0.8566677872
valid,aft_v5_f5,"(0.148, 0.169]",59729,47949,11780,19.722%,20.452%,-0.0455,0.0004,0.0448423762,0.016,0.0458,0.9643042586,0.9105532342
valid,aft_v5_f5,"(0.169, 0.188]",60123,47871,12252,20.378%,20.452%,-0.0046,0,0.0457612072,0.016,0.0458,0.9963694049,0.9393080028
valid,aft_v5_f5,"(0.188, 0.214]",59956,47552,12404,20.689%,20.452%,0.0144,0,0.0428557635,0.016,0.0458,1.011540195,0.9573989401
valid,aft_v5_f5,"(0.214, 0.797]",59806,45488,14318,23.941%,20.452%,0.2023,0.0087,0,0.016,0.0458,1.170554502,1.000006685
valid,aft_v5_f6,"(0.0325, 0.155]",59594,49408,10186,17.092%,20.452%,-0.2209,0.0091,0.0411388187,0.0185,0.0523,0.8357091808,0.8357091808
valid,aft_v5_f6,"(0.155, 0.183]",59804,48115,11689,19.546%,20.452%,-0.0567,0.0006,0.0522832543,0.0185,0.0523,0.9556550603,0.8957876024
valid,aft_v5_f6,"(0.183, 0.209]",59835,47528,12307,20.568%,20.452%,0.0071,0,0.0508621193,0.0185,0.0523,1.00565946,0.9324671346
valid,aft_v5_f6,"(0.209, 0.245]",60012,47315,12697,21.157%,20.452%,0.0428,0.0004,0.0421727521,0.0185,0.0523,1.034467991,0.9580529373
valid,aft_v5_f6,"(0.245, 0.745]",59949,45635,14314,23.877%,20.452%,0.1988,0.0084,0,0.0185,0.0523,1.167436071,1.000006685
valid,aft_v5_f7,"(0.0226, 0.148]",59781,48664,11117,18.596%,20.452%,-0.1182,0.0027,0.0227977638,0.0056,0.0322,0.9092398635,0.9092398635
valid,aft_v5_f7,"(0.148, 0.173]",59536,47653,11883,19.959%,20.452%,-0.0306,0.0002,0.0288298926,0.0056,0.0322,0.9758891341,0.9424960715
valid,aft_v5_f7,"(0.173, 0.196]",59858,47778,12080,20.181%,20.452%,-0.0168,0.0001,0.0321679045,0.0056,0.0322,0.9867309949,0.9572738812
valid,aft_v5_f7,"(0.196, 0.225]",60063,47180,12883,21.449%,20.452%,0.0602,0.0007,0.0198709165,0.0056,0.0322,1.048730804,0.9802350209
valid,aft_v5_f7,"(0.225, 0.736]",59957,46727,13230,22.066%,20.452%,0.0964,0.0019,0,0.0056,0.0322,1.0788821,1.000003342
valid,aft_v5_f8,"(0.0253, 0.147]",59566,48764,10802,18.135%,20.452%,-0.149,0.0042,0.028365576,0.0087,0.0404,0.8866654251,0.8866654251
valid,aft_v5_f8,"(0.147, 0.171]",59839,48000,11839,19.785%,20.452%,-0.0416,0.0003,0.0365747122,0.0087,0.0404,0.9673524398,0.9271011712
valid,aft_v5_f8,"(0.171, 0.192]",60030,47939,12091,20.142%,20.452%,-0.0192,0.0001,0.0404094299,0.0087,0.0404,0.9847997185,0.9464042269
valid,aft_v5_f8,"(0.192, 0.217]",59849,46785,13064,21.828%,20.452%,0.0825,0.0014,0.0234949373,0.0087,0.0404,1.067267566,0.9766342045
valid,aft_v5_f8,"(0.217, 0.709]",59911,46514,13397,22.362%,20.452%,0.1135,0.0027,0,0.0087,0.0404,1.09333947,1.000003342
valid,aft_v5_f9,"(0.0228, 0.171]",59917,48770,11147,18.604%,20.452%,-0.1177,0.0027,0.0227507702,0.0054,0.0249,0.9096241428,0.9096390079
valid,aft_v5_f9,"(0.171, 0.197]",59615,47275,12340,20.699%,20.452%,0.0151,0,0.0197240416,0.0054,0.0249,1.012077219,0.9607369562
valid,aft_v5_f9,"(0.197, 0.221]",59979,47965,12014,20.030%,20.452%,-0.0261,0.0001,0.0249239543,0.0054,0.0249,0.9793601866,0.9669647789
valid,aft_v5_f9,"(0.221, 0.253]",59856,47510,12346,20.626%,20.452%,0.0107,0,0.0227865645,0.0054,0.0249,1.008492377,0.9773532718
valid,aft_v5_f9,"(0.253, 0.731]",59826,46481,13345,22.306%,20.452%,0.1104,0.0025,0,0.0054,0.0249,1.090643083,1.000010027
valid,aft_v5_f10,"(0.0204, 0.133]",59684,48788,10896,18.256%,20.452%,-0.1408,0.0038,0.0269302921,0.0095,0.0341,0.8926130067,0.8926130067
valid,aft_v5_f10,"(0.133, 0.158]",59828,47801,12027,20.103%,20.452%,-0.0216,0.0001,0.031231054,0.0095,0.0341,0.9828944074,0.9378080971
valid,aft_v5_f10,"(0.158, 0.178]",60054,47877,12177,20.277%,20.452%,-0.0108,0,0.0333998802,0.0095,0.0341,0.9914079665,0.9557340216
valid,aft_v5_f10,"(0.178, 0.203]",59805,47609,12196,20.393%,20.452%,-0.0037,0,0.0341321724,0.0095,0.0341,0.9970890777,0.9660662637
valid,aft_v5_f10,"(0.203, 0.735]",59824,45927,13897,23.230%,20.452%,0.1629,0.0056,0,0.0095,0.0341,1.135794203,1.000003342
valid,aft_v5_f11,"(0.0242, 0.133]",59806,48576,11230,18.777%,20.452%,-0.1063,0.0022,0.0205814026,0.0066,0.0295,0.9180979924,0.9180979924
valid,aft_v5_f11,"(0.133, 0.157]",59651,47425,12226,20.496%,20.452%,0.0027,0,0.0200503399,0.0066,0.0295,1.002122241,0.9600556042
valid,aft_v5_f11,"(0.157, 0.177]",59614,47640,11974,20.086%,20.452%,-0.0227,0.0001,0.0245407491,0.0066,0.0295,0.9820758432,0.9673862972
valid,aft_v5_f11,"(0.177, 0.2]",60120,48067,12053,20.048%,20.452%,-0.025,0.0001,0.0295342634,0.0066,0.0295,0.9802350392,0.9706157932
valid,aft_v5_f11,"(0.2, 0.716]",60004,46294,13710,22.848%,20.452%,0.1414,0.0042,0,0.0066,0.0295,1.117149487,1.000003342
valid,aft_v5_f12,"(0.0534, 0.171]",59451,49366,10085,16.964%,20.452%,-0.23,0.0098,0.0426111214,0.02,0.0598,0.8294128822,0.8294128822
valid,aft_v5_f12,"(0.171, 0.191]",59933,48510,11423,19.060%,20.452%,-0.0879,0.0015,0.0597604036,0.02,0.0598,0.9318976092,0.8808621312
valid,aft_v5_f12,"(0.191, 0.211]",59711,47275,12436,20.827%,20.452%,0.0229,0.0001,0.0551664944,0.02,0.0598,1.018310934,0.9266881199
valid,aft_v5_f12,"(0.211, 0.24]",60371,47262,13109,21.714%,20.452%,0.0758,0.0012,0.0395199741,0.02,0.0598,1.061683901,0.9607214703
valid,aft_v5_f12,"(0.24, 0.791]",59730,45590,14140,23.673%,20.452%,0.1876,0.0074,0,0.02,0.0598,1.157473169,1
valid,aft_v5_f13,"(0.0358, 0.186]",59534,48119,11415,19.174%,20.452%,-0.0805,0.0013,0.0156371796,0.0031,0.0249,0.9374862154,0.9374862154
valid,aft_v5_f13,"(0.186, 0.205]",59423,47721,11702,19.693%,20.452%,-0.0474,0.0004,0.0249120324,0.0031,0.0249,0.9628520473,0.9501572968
valid,aft_v5_f13,"(0.205, 0.223]",60056,47002,13054,21.736%,20.452%,0.0772,0.0012,0.0090718845,0.0031,0.0249,1.062774789,0.9879386652
valid,aft_v5_f13,"(0.223, 0.25]",60144,47584,12560,20.883%,20.452%,0.0263,0.0001,0.0037499028,0.0031,0.0249,1.021060249,0.9962681916
valid,aft_v5_f13,"(0.25, 0.86]",60039,47577,12462,20.757%,20.452%,0.0186,0.0001,0,0.0031,0.0249,1.01486514,1
valid,aft_v5_f14,"(0.0843, 0.177]",59586,50337,9249,15.522%,20.452%,-0.3359,0.0203,0.0603485438,0.0365,0.0774,0.7589350059,0.7589598114
valid,aft_v5_f14,"(0.177, 0.187]",59973,48539,11434,19.065%,20.452%,-0.0875,0.0015,0.0774346638,0.0365,0.0774,0.9321728548,0.8458619525
valid,aft_v5_f14,"(0.187, 0.196]",59994,47431,12563,20.940%,20.452%,0.0298,0.0002,0.0714149349,0.0365,0.0774,1.023857649,0.9053467924
valid,aft_v5_f14,"(0.196, 0.209]",60275,47011,13264,22.006%,20.452%,0.093,0.0018,0.0521745819,0.0365,0.0774,1.075948123,0.9482321722
valid,aft_v5_f14,"(0.209, 0.352]",59365,44684,14681,24.730%,20.452%,0.2452,0.0128,0,0.0365,0.0774,1.209147283,1.000010027
valid,aft_v5_f15,"(0.0, 0.237]",59671,49010,10661,17.866%,20.452%,-0.1672,0.0053,0.0317068268,0.0157,0.0529,0.8735518047,0.8735518047
valid,aft_v5_f15,"(0.237, 0.261]",59996,48633,11363,18.940%,20.452%,-0.0957,0.0018,0.0503577062,0.0157,0.0529,0.9260293427,0.8998618348
valid,aft_v5_f15,"(0.261, 0.282]",59170,47191,11979,20.245%,20.452%,-0.0128,0,0.0528832004,0.0157,0.0529,0.9898583105,0.9296380638
valid,aft_v5_f15,"(0.282, 0.309]",60178,47297,12881,21.405%,20.452%,0.0575,0.0007,0.0411138284,0.0157,0.0529,1.046564184,0.959077137
valid,aft_v5_f15,"(0.309, 0.947]",60176,45867,14309,23.779%,20.452%,0.1934,0.008,0,0.0157,0.0529,1.162625932,1.000016712
valid,aft_v5_f16,"(0.0775, 0.184]",59225,49623,9602,16.213%,20.452%,-0.2842,0.0147,0.0515839994,0.0285,0.0685,0.7927033074,0.7927033074
valid,aft_v5_f16,"(0.184, 0.204]",59693,48310,11383,19.069%,20.452%,-0.0873,0.0015,0.0685466255,0.0285,0.0685,0.932368018,0.8628104869
valid,aft_v5_f16,"(0.204, 0.223]",60413,48045,12368,20.472%,20.452%,0.0012,0,0.0682992079,0.0285,0.0685,1.000974726,0.9093552348
valid,aft_v5_f16,"(0.223, 0.25]",59949,46606,13343,22.257%,20.452%,0.1075,0.0024,0.0460724531,0.0285,0.0685,1.088242245,0.9541734284
valid,aft_v5_f16,"(0.25, 0.561]",59916,45419,14497,24.196%,20.452%,0.2163,0.01,0,0.0285,0.0685,1.183012585,1
valid,aft_v5_f17,"(0.0378, 0.173]",59500,49171,10329,17.360%,20.452%,-0.2021,0.0076,0.0378052879,0.0158,0.0509,0.8487804144,0.8487804144
valid,aft_v5_f17,"(0.173, 0.2]",59910,48278,11632,19.416%,20.452%,-0.065,0.0008,0.0505652214,0.0158,0.0509,0.9493123086,0.8992189521
valid,aft_v5_f17,"(0.2, 0.228]",59629,47449,12180,20.426%,20.452%,-0.0016,0,0.0508867181,0.0158,0.0509,0.9987201222,0.9323578507
valid,aft_v5_f17,"(0.228, 0.268]",60590,47494,13096,21.614%,20.452%,0.0699,0.001,0.0364282565,0.0158,0.0509,1.056797438,0.9638223004
valid,aft_v5_f17,"(0.268, 0.911]",59566,45610,13956,23.429%,20.452%,0.174,0.0063,0,0.0158,0.0509,1.145556626,1.000003342
valid,aft_v5_f18,"(0.0494, 0.184]",59435,48971,10464,17.606%,20.452%,-0.185,0.0064,0.0347579596,0.0109,0.0465,0.8608143574,0.8608143574
valid,aft_v5_f18,"(0.184, 0.206]",59899,48220,11679,19.498%,20.452%,-0.0597,0.0007,0.0465052847,0.0109,0.0465,0.9533231173,0.9072485858
valid,aft_v5_f18,"(0.206, 0.227]",59715,46542,13173,22.060%,20.452%,0.0961,0.0019,0.0267877212,0.0109,0.0465,1.078587277,0.9643921049
valid,aft_v5_f18,"(0.227, 0.259]",60202,47410,12792,21.248%,20.452%,0.0482,0.0005,0.0169433729,0.0109,0.0465,1.038918714,0.9831450085
valid,aft_v5_f18,"(0.259, 0.882]",59945,46860,13085,21.828%,20.452%,0.0826,0.0014,0,0.0109,0.0465,1.067271225,1
valid,aft_v5_f19,"(0.0201, 0.142]",59865,48796,11069,18.490%,20.452%,-0.1252,0.003,0.024135923,0.0057,0.0317,0.9040437302,0.9040437302
valid,aft_v5_f19,"(0.142, 0.174]",59981,48080,11901,19.841%,20.452%,-0.038,0.0003,0.0316671543,0.0057,0.0317,0.9701162764,0.9371119794
valid,aft_v5_f19,"(0.174, 0.203]",59786,46561,13225,22.121%,20.452%,0.0996,0.002,0.0111796513,0.0057,0.0317,1.081559013,0.9851875471
valid,aft_v5_f19,"(0.203, 0.245]",60019,47526,12493,20.815%,20.452%,0.0221,0.0001,0.0067088716,0.0057,0.0317,1.017728702,0.9933372631
valid,aft_v5_f19,"(0.245, 0.875]",59545,47040,12505,21.001%,20.452%,0.0334,0.0002,0,0.0057,0.0317,1.026815544,1
valid,aft_v5_f20,"(0.0494, 0.169]",59797,49923,9874,16.513%,20.452%,-0.2623,0.0127,0.0483977793,0.0246,0.0641,0.8073609963,0.8073741902
valid,aft_v5_f20,"(0.169, 0.192]",59624,48192,11432,19.173%,20.452%,-0.0805,0.0013,0.0640616659,0.0246,0.0641,0.9374651794,0.8723331052
valid,aft_v5_f20,"(0.192, 0.216]",59548,47259,12289,20.637%,20.452%,0.0113,0,0.0618003187,0.0246,0.0641,1.009028429,0.9178209554
valid,aft_v5_f20,"(0.216, 0.25]",60480,47231,13249,21.906%,20.452%,0.0871,0.0016,0.0437330002,0.0246,0.0641,1.071088498,0.9565376742
valid,aft_v5_f20,"(0.25, 0.852]",59745,45397,14348,24.015%,20.452%,0.2064,0.009,0,0.0246,0.0641,1.174204771,1.000006685
valid,aft_v5_f21,"(0.0427, 0.16]",59974,49715,10259,17.106%,20.452%,-0.2199,0.0091,0.041234027,0.0194,0.0573,0.8363653894,0.8363653894
valid,aft_v5_f21,"(0.16, 0.183]",59629,48216,11413,19.140%,20.452%,-0.0827,0.0013,0.057311448,0.0194,0.0573,0.9358286334,0.8859535584
valid,aft_v5_f21,"(0.183, 0.208]",59793,47395,12398,20.735%,20.452%,0.0173,0.0001,0.0538427202,0.0194,0.0573,1.013807095,0.9285673653
valid,aft_v5_f21,"(0.208, 0.243]",59911,47065,12846,21.442%,20.452%,0.0598,0.0007,0.0416663565,0.0194,0.0573,1.048371937,0.9585606863
valid,aft_v5_f21,"(0.243, 0.865]",59889,45612,14277,23.839%,20.452%,0.1967,0.0082,0,0.0194,0.0573,1.165584963,1
valid,aft_v5_f22,"(0.0417, 0.174]",59859,49228,10631,17.760%,20.452%,-0.1744,0.0058,0.0331087076,0.0119,0.0475,0.8683577784,0.8683577784
valid,aft_v5_f22,"(0.174, 0.2]",59429,47975,11454,19.273%,20.452%,-0.0741,0.0011,0.047503525,0.0119,0.0475,0.9423512137,0.9052211332
valid,aft_v5_f22,"(0.2, 0.232]",60154,47730,12424,20.654%,20.452%,0.0123,0,0.0450174573,0.0119,0.0475,1.00983628,0.9402910695
valid,aft_v5_f22,"(0.232, 0.284]",59787,46621,13166,22.022%,20.452%,0.0938,0.0018,0.0257462146,0.0119,0.0475,1.076715901,0.9743857295
valid,aft_v5_f22,"(0.284, 0.94]",59967,46449,13518,22.542%,20.452%,0.1239,0.0032,0,0.0119,0.0475,1.10218414,1
valid,aft_v5_f23,"(0.0325, 0.151]",59471,48621,10850,18.244%,20.452%,-0.1416,0.0038,0.0269765813,0.0106,0.0418,0.8920280991,0.8920426766
valid,aft_v5_f23,"(0.151, 0.17]",59759,48070,11689,19.560%,20.452%,-0.0557,0.0006,0.0379271232,0.0106,0.0418,0.9563746922,0.9242942148
valid,aft_v5_f23,"(0.17, 0.187]",59870,47815,12055,20.135%,20.452%,-0.0196,0.0001,0.041825076,0.0106,0.0418,0.9844915537,0.9444225113
valid,aft_v5_f23,"(0.187, 0.213]",60141,47518,12623,20.989%,20.452%,0.0327,0.0002,0.0351928862,0.0106,0.0418,1.026232998,0.9649924516
valid,aft_v5_f23,"(0.213, 0.779]",59954,45979,13975,23.310%,20.452%,0.1674,0.0059,0,0.0106,0.0418,1.139692502,1.000003342
valid,aft_v5_f24,"(0.00552, 0.139]",59686,51244,8442,14.144%,20.452%,-0.4451,0.0344,0.0773530638,0.0637,0.1027,0.6915552955,0.6915552955
valid,aft_v5_f24,"(0.139, 0.166]",59761,48771,10990,18.390%,20.452%,-0.1319,0.0033,0.1026766655,0.0637,0.1027,0.8991535729,0.795419609
valid,aft_v5_f24,"(0.166, 0.19]",59528,47121,12407,20.842%,20.452%,0.0238,0.0001,0.0979112798,0.0637,0.1027,1.019059469,0.8698033697
valid,aft_v5_f24,"(0.19, 0.219]",60071,46401,13670,22.756%,20.452%,0.1361,0.0039,0.0694810812,0.0637,0.1027,1.112647742,0.9308288806
valid,aft_v5_f24,"(0.219, 0.739]",60148,44464,15684,26.076%,20.452%,0.3162,0.022,0,0.0637,0.1027,1.274939805,1.000006685
valid,aft_v5_f25,"(0.0, 0.274]",59432,51146,8286,13.942%,20.452%,-0.4619,0.0367,0.0794906121,0.0699,0.1089,0.6816769695,0.6816769695
valid,aft_v5_f25,"(0.274, 0.303]",60175,49301,10874,18.071%,20.452%,-0.1533,0.0045,0.1089367368,0.0699,0.1089,0.8835421399,0.783236549
valid,aft_v5_f25,"(0.303, 0.326]",59398,46975,12423,20.915%,20.452%,0.0282,0.0002,0.1032964405,0.0699,0.1089,1.022606859,0.8626651552
valid,aft_v5_f25,"(0.326, 0.353]",60139,46353,13786,22.924%,20.452%,0.1456,0.0044,0.0727689203,0.0699,0.1089,1.120820614,0.9275850827
valid,aft_v5_f25,"(0.353, 0.832]",60050,44226,15824,26.351%,20.452%,0.3305,0.024,0,0.0699,0.1089,1.288419534,1.000006685
valid,aft_v5_f26,"(0.0122, 0.157]",59819,51552,8267,13.820%,20.452%,-0.4721,0.0385,0.0815051601,0.0786,0.1161,0.6757138598,0.6757138598
valid,aft_v5_f26,"(0.157, 0.179]",60049,49450,10599,17.651%,20.452%,-0.182,0.0063,0.1160695647,0.0786,0.1161,0.8630046796,0.7695389544
valid,aft_v5_f26,"(0.179, 0.197]",59402,47181,12221,20.573%,20.452%,0.0074,0,0.1145941763,0.0786,0.1161,1.005911364,0.84786212
valid,aft_v5_f26,"(0.197, 0.218]",59884,45855,14029,23.427%,20.452%,0.1739,0.0064,0.0780015665,0.0786,0.1161,1.145433687,0.9223738393
valid,aft_v5_f26,"(0.218, 0.672]",60042,43965,16077,26.776%,20.452%,0.3522,0.0275,0,0.0786,0.1161,1.309193678,1
valid,aft_v5_f27,"(0.0319, 0.155]",59665,50843,8822,14.786%,20.452%,-0.3932,0.0273,0.0694574388,0.0549,0.0968,0.7229386545,0.7229386545
valid,aft_v5_f27,"(0.155, 0.176]",59864,48950,10914,18.231%,20.452%,-0.1425,0.0039,0.0967742461,0.0549,0.0968,0.8913992312,0.8073091752
valid,aft_v5_f27,"(0.176, 0.193]",59993,47593,12400,20.669%,20.452%,0.0133,0,0.0941055974,0.0549,0.0968,1.010590342,0.8752420582
valid,aft_v5_f27,"(0.193, 0.212]",59823,46194,13629,22.782%,20.452%,0.1376,0.0039,0.0654748502,0.0549,0.0968,1.113909329,0.9348956635
valid,aft_v5_f27,"(0.212, 0.545]",59850,44422,15428,25.778%,20.452%,0.3007,0.0197,0,0.0549,0.0968,1.260374226,1.000003342
valid,aft_v5_f28,"(0.0734, 0.176]",60160,51605,8555,14.220%,20.452%,-0.4389,0.0338,0.0770241588,0.0737,0.1112,0.695290386,0.695290386
valid,aft_v5_f28,"(0.176, 0.191]",59429,48755,10674,17.961%,20.452%,-0.1608,0.0049,0.1074453839,0.0737,0.1112,0.8781785276,0.7861754955
valid,aft_v5_f28,"(0.191, 0.202]",59717,47684,12033,20.150%,20.452%,-0.0187,0.0001,0.1111581865,0.0737,0.1112,0.9852126346,0.8524638564
valid,aft_v5_f28,"(0.202, 0.215]",59917,46307,13610,22.715%,20.452%,0.1337,0.0037,0.0833143533,0.0737,0.1112,1.110611338,0.9171207776
valid,aft_v5_f28,"(0.215, 0.471]",59970,43649,16321,27.215%,20.452%,0.3745,0.0312,0,0.0737,0.1112,1.330658933,1.000010027
valid,aft_v5_f29,"(0.022, 0.168]",60087,50179,9908,16.489%,20.452%,-0.264,0.0129,0.0489204183,0.0258,0.0632,0.8062310402,0.8062310402
valid,aft_v5_f29,"(0.168, 0.186]",59686,48173,11513,19.289%,20.452%,-0.0731,0.001,0.0631838459,0.0258,0.0632,0.9431267611,0.8744497372
valid,aft_v5_f29,"(0.186, 0.202]",59451,47101,12350,20.773%,20.452%,0.0196,0.0001,0.0592650745,0.0258,0.0632,1.015691532,0.9213015311
valid,aft_v5_f29,"(0.202, 0.221]",60228,47405,12823,21.291%,20.452%,0.0508,0.0005,0.0488939611,0.0258,0.0632,1.040986838,0.9514052959
valid,aft_v5_f29,"(0.221, 0.745]",59743,45144,14599,24.436%,20.452%,0.2293,0.0112,0,0.0258,0.0632,1.194785985,1.000003342
valid,aft_v5_f30,"(0.0103, 0.165]",59754,50588,9166,15.340%,20.452%,-0.35,0.022,0.0627635681,0.0351,0.0764,0.7500097482,0.7500097482
